學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學生總人數(A)(A=B+C+D+E)男,境外學生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
109,公立,技專校院,0025,國立臺北科技大學,五專,印度尼西亞共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),大韓民國(南韓),其他亞洲地區,7,1,6,4,1,3,3,0,3,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),巴拿馬共和國,中南美洲,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),日本,其他亞洲地區,10,4,6,6,3,3,4,1,3,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),宏都拉斯共和國,中南美洲,9,6,3,9,6,3,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),奈及利亞聯邦共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),帛琉共和國,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),約旦哈什米王國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),美國,北美洲,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),香港,港澳,130,80,50,0,0,0,0,0,0,130,80,50,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),海地共和國,中南美洲,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),馬來西亞,東協,134,93,41,23,15,8,111,78,33,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),馬拉威共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),聖露西亞,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),緬甸,東協,31,20,11,0,0,0,31,20,11,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),大陸地區,大陸地區,78,36,42,0,0,0,0,0,0,0,0,0,78,36,42
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),巴西聯邦共和國,中南美洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),巴拉圭,中南美洲,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),加拿大,北美洲,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),史瓦帝尼王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),尼加拉瓜,中南美洲,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),瓜地馬拉共和國,中南美洲,4,1,3,3,1,2,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),伊朗伊斯蘭共和國,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),印度尼西亞共和國,東協,69,36,33,16,9,7,53,27,26,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),貝里斯,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),委內瑞拉共和國,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),阿根廷,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),泰國,東協,16,8,8,11,6,5,5,2,3,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),馬紹爾群島共和國,其他亞洲地區,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),菲律賓共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),越南社會主義共和國,東協,38,17,21,19,6,13,19,11,8,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),葉門共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,學士班(日間),澳門,港澳,37,23,14,0,0,0,0,0,0,37,23,14,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),大陸地區,大陸地區,48,34,14,0,0,0,0,0,0,0,0,0,48,34,14
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),巴拉圭,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),比利時王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),加拿大,北美洲,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),史瓦帝尼王國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),尼加拉瓜,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),瓜地馬拉共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),伊朗伊斯蘭共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),印度尼西亞共和國,東協,23,12,11,22,12,10,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),衣索比亞聯邦民主共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),宏都拉斯共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),波蘭共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),香港,港澳,9,6,3,0,0,0,0,0,0,9,6,3,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),哥倫比亞共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),泰國,東協,32,16,16,31,15,16,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),秘魯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),馬來西亞,東協,8,7,1,4,3,1,4,4,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),越南社會主義共和國,東協,43,16,27,43,16,27,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),奧地利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),摩洛哥王國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),緬甸,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),厄瓜多共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),尼泊爾聯邦民主共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),布吉納法索,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),伊拉克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),印度,南亞,29,24,5,29,24,5,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),斯洛伐克共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),菲律賓共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),蒙古國,其他亞洲地區,8,3,5,8,3,5,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),德意志聯邦共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,布吉納法索,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,印度尼西亞共和國,東協,5,5,0,4,4,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,西班牙王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,大陸地區,大陸地區,28,21,7,0,0,0,0,0,0,0,0,0,28,21,7
109,公立,技專校院,0025,國立臺北科技大學,博士班,厄瓜多共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,尼加拉瓜,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,印度,南亞,61,46,15,61,46,15,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,衣索比亞聯邦民主共和國,非洲,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,法國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,埃及阿拉伯共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,泰國,東協,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0025,國立臺北科技大學,博士班,越南社會主義共和國,東協,22,13,9,22,13,9,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),大陸地區,大陸地區,9,0,9,0,0,0,0,0,0,0,0,0,9,0,9
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),日本,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),加拿大,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),香港,港澳,45,12,33,0,0,0,0,0,0,45,12,33,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),馬來西亞,東協,30,15,15,14,7,7,16,8,8,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),瑞士聯邦,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),巴西聯邦共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),巴拿馬共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),美國,北美洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),秘魯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),愛沙尼亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),新加坡共和國,東協,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),澳門,港澳,10,4,6,0,0,0,0,0,0,10,4,6,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),尼加拉瓜,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),美國,北美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),新加坡共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),大陸地區,大陸地區,32,16,16,0,0,0,0,0,0,0,0,0,32,16,16
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),日本,其他亞洲地區,7,1,6,7,1,6,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),比利時王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),加拿大,北美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),香港,港澳,21,8,13,0,0,0,0,0,0,21,8,13,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),泰國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),馬來西亞,東協,18,10,8,9,7,2,9,3,6,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),菲律賓共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),澳門,港澳,13,8,5,0,0,0,0,0,0,13,8,5,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,博士班,大陸地區,大陸地區,10,5,5,0,0,0,0,0,0,0,0,0,10,5,5
109,公立,一般大學,0028,國立臺北藝術大學,博士班,印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,博士班,香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,一般大學,0028,國立臺北藝術大學,博士班,馬來西亞,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),大陸地區,大陸地區,12,5,7,0,0,0,0,0,0,0,0,0,12,5,7
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),大韓民國(南韓),其他亞洲地區,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),瓜地馬拉共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),印度尼西亞共和國,東協,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),宏都拉斯共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),阿根廷,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),香港,港澳,51,15,36,0,0,0,0,0,0,51,15,36,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),新加坡共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),澳門,港澳,19,11,8,0,0,0,0,0,0,19,11,8,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),日本,其他亞洲地區,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),玻利維亞共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),美國,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),馬來西亞,東協,64,24,40,27,9,18,37,15,22,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),馬來西亞,東協,6,3,3,1,0,1,5,3,2,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),義大利共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),大陸地區,大陸地區,18,9,9,0,0,0,0,0,0,0,0,0,18,9,9
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),日本,其他亞洲地區,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),香港,港澳,16,6,10,0,0,0,0,0,0,16,6,10,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),新加坡共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),澳門,港澳,10,4,6,0,0,0,0,0,0,10,4,6,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,博士班,日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,博士班,法國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0029,國立臺灣藝術大學,博士班,俄羅斯聯邦,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
