學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
106,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,博士班,1,1,0,0,0,0,1.15
106,公立,一般大學,0003,國立臺灣大學,07121080,環境工程學研究所,碩士班(日間),3,3,0,2,1,1,5.00
106,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,學士班(日間),28,23,5,15,15,0,5.34
106,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,碩士班(日間),3,3,0,2,2,0,2.35
106,公立,一般大學,0003,國立臺灣大學,07141065,電子工程學研究所,碩士班(日間),7,7,0,1,1,0,2.14
106,公立,一般大學,0003,國立臺灣大學,07141065,電子工程學研究所,博士班,0,0,0,1,1,0,0.75
106,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,碩士班(日間),3,2,1,1,1,0,1.73
106,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,博士班,1,1,0,0,0,0,1.52
106,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,碩士班(日間),0,0,0,1,1,0,0.36
106,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,學士班(日間),24,23,1,18,18,0,6.46
106,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,碩士班(日間),2,2,0,6,6,0,1.94
106,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,博士班,2,2,0,0,0,0,1.68
106,公立,一般大學,0003,國立臺灣大學,07151072,生物產業機電工程學系,學士班(日間),12,8,4,3,2,1,8.29
106,公立,一般大學,0003,國立臺灣大學,07151072,生物產業機電工程學系,碩士班(日間),1,1,0,0,0,0,0.94
106,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,學士班(日間),3,3,0,4,3,1,3.68
106,公立,一般大學,0003,國立臺灣大學,07151082,工程科學及海洋工程學系,碩士班(日間),2,1,1,2,2,0,2.04
106,公立,一般大學,0003,國立臺灣大學,07191079,工業工程學研究所,碩士班(日間),3,2,1,0,0,0,4.17
106,公立,一般大學,0003,國立臺灣大學,07191079,工業工程學研究所,博士班,1,1,0,0,0,0,3.57
106,公立,一般大學,0003,國立臺灣大學,07193081,生醫電子與資訊學研究所,碩士班(日間),3,0,3,2,1,1,4.76
106,公立,一般大學,0003,國立臺灣大學,07193081,生醫電子與資訊學研究所,博士班,1,1,0,0,0,0,1.35
106,公立,一般大學,0003,國立臺灣大學,07194083,醫學工程學研究所,碩士班(日間),5,2,3,4,2,2,7.26
106,公立,一般大學,0003,國立臺灣大學,07211099,食品科技研究所,碩士班(日間),3,1,2,1,1,0,4.21
106,公立,一般大學,0003,國立臺灣大學,07211099,食品科技研究所,博士班,3,2,1,0,0,0,10.71
106,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,碩士班(日間),3,1,2,4,2,2,6.54
106,公立,一般大學,0003,國立臺灣大學,07313086,建築與城鄉研究所,博士班,0,0,0,1,1,0,2.78
106,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,學士班(日間),16,11,5,17,13,4,6.93
106,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,碩士班(日間),4,2,2,2,1,1,1.67
106,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,學士班(日間),5,2,3,4,3,1,4.48
106,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,碩士班(日間),0,0,0,2,2,0,2.70
106,公立,一般大學,0003,國立臺灣大學,07321075,生物環境系統工程學系,博士班,1,0,1,0,0,0,2.94
106,公立,一般大學,0003,國立臺灣大學,08111087,農藝學系,學士班(日間),11,7,4,3,2,1,8.64
106,公立,一般大學,0003,國立臺灣大學,08111087,農藝學系,碩士班(日間),3,1,2,1,1,0,5.80
106,公立,一般大學,0003,國立臺灣大學,08111087,農藝學系,博士班,1,1,0,0,0,0,5.56
106,公立,一般大學,0003,國立臺灣大學,08112089,動物科學技術學系,學士班(日間),7,4,3,6,3,3,11.82
106,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,學士班(日間),9,5,4,9,6,3,7.79
106,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,碩士班(日間),4,2,2,4,4,0,5.56
106,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,學士班(日間),13,5,8,2,2,0,8.93
106,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,碩士班(日間),4,1,3,0,0,0,6.78
106,公立,一般大學,0003,國立臺灣大學,08193096,農業經濟學系,學士班(日間),16,8,8,2,2,0,10.06
106,公立,一般大學,0003,國立臺灣大學,08193098,生物產業傳播暨發展學系,學士班(日間),12,4,8,3,1,2,5.91
106,公立,一般大學,0003,國立臺灣大學,08193098,生物產業傳播暨發展學系,碩士班(日間),2,2,0,2,0,2,12.12
106,公立,一般大學,0003,國立臺灣大學,08193098,生物產業傳播暨發展學系,博士班,1,1,0,1,1,0,11.76
106,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,學士班(日間),5,2,3,5,3,2,7.87
106,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,碩士班(日間),1,0,1,1,1,0,3.17
106,公立,一般大學,0003,國立臺灣大學,08194095,植物醫學碩士學位學程,碩士班(日間),0,0,0,3,1,2,9.68
106,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,學士班(日間),18,10,8,12,7,5,10.95
106,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,碩士班(日間),4,2,2,4,0,4,6.25
106,公立,一般大學,0003,國立臺灣大學,08311103,漁業科學研究所,碩士班(日間),2,0,2,1,0,1,8.82
106,公立,一般大學,0003,國立臺灣大學,08411104,獸醫學系,學士班(日間),19,6,13,20,9,11,11.64
106,公立,一般大學,0003,國立臺灣大學,08411104,獸醫學系,博士班,1,0,1,0,0,0,3.23
106,公立,一般大學,0003,國立臺灣大學,09111137,牙醫學系,學士班(日間),12,6,6,5,3,2,8.06
106,公立,一般大學,0003,國立臺灣大學,09121048,微生物學研究所,碩士班(日間),1,0,1,1,0,1,2.47
106,公立,一般大學,0003,國立臺灣大學,09121048,微生物學研究所,博士班,1,1,0,0,0,0,3.85
106,公立,一般大學,0003,國立臺灣大學,09121107,醫學系,學士班(日間),60,33,27,10,5,5,6.99
106,公立,一般大學,0003,國立臺灣大學,09121109,分子醫學研究所,碩士班(日間),1,0,1,1,1,0,6.90
106,公立,一般大學,0003,國立臺灣大學,09121109,分子醫學研究所,博士班,2,1,1,0,0,0,9.52
106,公立,一般大學,0003,國立臺灣大學,09121110,免疫學研究所,碩士班(日間),0,0,0,1,0,1,3.70
106,公立,一般大學,0003,國立臺灣大學,09121114,解剖學暨細胞生物學研究所,碩士班(日間),1,0,1,0,0,0,4.17
106,公立,一般大學,0003,國立臺灣大學,09131134,護理學系,學士班(日間),10,1,9,1,0,1,7.24
106,公立,一般大學,0003,國立臺灣大學,09131134,護理學系,碩士班(日間),0,0,0,1,1,0,1.12
106,公立,一般大學,0003,國立臺灣大學,09131134,護理學系,博士班,0,0,0,1,0,1,1.96
106,公立,一般大學,0003,國立臺灣大學,09141136,醫學檢驗暨生物技術學系,學士班(日間),8,3,5,6,2,4,11.20
106,公立,一般大學,0003,國立臺灣大學,09141136,醫學檢驗暨生物技術學系,碩士班(日間),1,0,1,1,0,1,3.33
106,公立,一般大學,0003,國立臺灣大學,09151132,物理治療學系,學士班(日間),10,3,7,4,2,2,8.59
106,公立,一般大學,0003,國立臺灣大學,09151132,物理治療學系,碩士班(日間),5,0,5,0,0,0,13.16
106,公立,一般大學,0003,國立臺灣大學,09152133,職能治療學系,學士班(日間),10,1,9,12,1,11,14.10
106,公立,一般大學,0003,國立臺灣大學,09152133,職能治療學系,碩士班(日間),0,0,0,1,1,0,4.00
106,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,學士班(日間),12,3,9,5,3,2,7.14
106,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,碩士班(日間),3,2,1,2,1,1,8.20
106,公立,一般大學,0003,國立臺灣大學,09161129,藥學系,博士班,1,0,1,0,0,0,3.70
106,公立,一般大學,0003,國立臺灣大學,09161130,藥理學研究所,碩士班(日間),1,0,1,1,0,1,4.76
106,公立,一般大學,0003,國立臺灣大學,09191122,公共衛生碩士學位學程,碩士班(日間),1,1,0,2,2,0,3.57
106,公立,一般大學,0003,國立臺灣大學,09191122,公共衛生學系,學士班(日間),4,0,4,3,1,2,4.27
106,公立,一般大學,0003,國立臺灣大學,09191126,流行病學與預防醫學研究所,碩士班(日間),0,0,0,2,1,1,2.30
106,公立,一般大學,0003,國立臺灣大學,09191127,健康政策與管理研究所,碩士班(日間),1,0,1,2,0,2,3.85
106,公立,一般大學,0003,國立臺灣大學,09191128,健康行為與社區科學研究所,碩士班(日間),0,0,0,1,1,0,4.35
106,公立,一般大學,0003,國立臺灣大學,09199141,毒理學研究所,碩士班(日間),1,0,1,1,0,1,8.33
106,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,學士班(日間),3,2,1,6,1,5,4.27
106,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,碩士班(日間),1,0,1,2,0,2,5.17
106,公立,一般大學,0003,國立臺灣大學,09231144,社會工作學系,博士班,0,0,0,1,1,0,5.56
106,公立,一般大學,0004,國立臺灣師範大學,01111001,教育學系,學士班(日間),15,2,13,5,0,5,7.63
106,公立,一般大學,0004,國立臺灣師範大學,01111001,教育學系,碩士班(日間),3,0,3,3,1,2,8.22
106,公立,一般大學,0004,國立臺灣師範大學,01113018,特殊教育學系,學士班(日間),6,0,6,9,0,9,7.98
106,公立,一般大學,0004,國立臺灣師範大學,01113018,特殊教育學系,碩士班(日間),0,0,0,4,0,4,6.35
106,公立,一般大學,0004,國立臺灣師範大學,01114019,教育政策與行政研究所,碩士班(日間),0,0,0,1,0,1,2.17
106,公立,一般大學,0004,國立臺灣師範大學,01115002,課程與教學研究所,碩士班(日間),2,0,2,1,0,1,5.66
106,公立,一般大學,0004,國立臺灣師範大學,01131004,公民教育與活動領導學系,學士班(日間),11,6,5,8,4,4,5.35
106,公立,一般大學,0004,國立臺灣師範大學,01131009,社會教育學系,學士班(日間),4,1,3,7,2,5,4.82
106,公立,一般大學,0004,國立臺灣師範大學,01131009,社會教育學系,碩士班(日間),0,0,0,1,1,0,1.37
106,公立,一般大學,0004,國立臺灣師範大學,01141007,人類發展與家庭學系,學士班(日間),20,2,18,10,1,9,7.37
106,公立,一般大學,0004,國立臺灣師範大學,01141007,人類發展與家庭學系,碩士班(日間),3,0,3,2,0,2,4.59
106,公立,一般大學,0004,國立臺灣師範大學,01141013,環境教育研究所,碩士班(日間),2,1,1,1,0,1,5.17
106,公立,一般大學,0004,國立臺灣師範大學,01141015,體育學系,學士班(日間),5,3,2,18,17,1,8.10
106,公立,一般大學,0004,國立臺灣師範大學,01141015,體育學系,碩士班(日間),2,2,0,2,1,1,2.74
106,公立,一般大學,0004,國立臺灣師範大學,01141015,體育學系,博士班,2,1,1,0,0,0,1.72
106,公立,一般大學,0004,國立臺灣師範大學,01141017,健康促進與衛生教育學系,學士班(日間),6,2,4,8,4,4,8.38
106,公立,一般大學,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,學士班(日間),2,0,2,8,6,2,4.42
106,公立,一般大學,0004,國立臺灣師範大學,01199022,科技應用與人力資源發展學系,碩士班(日間),0,0,0,1,1,0,1.27
106,公立,一般大學,0004,國立臺灣師範大學,02122037,設計學系,學士班(日間),0,0,0,1,0,1,0.61
106,公立,一般大學,0004,國立臺灣師範大學,02122037,設計學系,碩士班(日間),3,1,2,3,2,1,6.59
106,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,學士班(日間),8,3,5,4,1,3,6.15
106,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,碩士班(日間),3,0,3,1,1,0,3.23
106,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,博士班,2,1,1,0,0,0,1.69
106,公立,一般大學,0004,國立臺灣師範大學,02151024,音樂學系,學士班(日間),6,4,2,9,4,5,5.47
106,公立,一般大學,0004,國立臺灣師範大學,02151025,民族音樂研究所,碩士班(日間),1,1,0,0,0,0,1.72
106,公立,一般大學,0004,國立臺灣師範大學,02152027,表演藝術研究所,碩士班(日間),1,0,1,1,1,0,2.53
106,公立,一般大學,0004,國立臺灣師範大學,02191026,藝術史研究所,碩士班(日間),0,0,0,2,1,1,4.35
106,公立,一般大學,0004,國立臺灣師範大學,02221035,歷史學系,學士班(日間),8,6,2,7,5,2,5.98
106,公立,一般大學,0004,國立臺灣師範大學,02221035,歷史學系,碩士班(日間),2,1,1,5,4,1,8.05
106,公立,一般大學,0004,國立臺灣師範大學,02221036,臺灣史研究所,碩士班(日間),1,0,1,0,0,0,2.13
106,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,學士班(日間),16,4,12,10,2,8,7.85
106,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,碩士班(日間),2,1,1,0,0,0,1.52
106,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,博士班,0,0,0,1,0,1,2.27
106,公立,一般大學,0004,國立臺灣師範大學,02312034,翻譯研究所,碩士班(日間),2,1,1,3,0,3,7.14
106,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,學士班(日間),69,14,55,29,8,21,22.32
106,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,碩士班(日間),8,1,7,2,0,2,5.49
106,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,博士班,1,0,1,0,0,0,2.94
106,公立,一般大學,0004,國立臺灣師範大學,02321028,臺灣語文學系,學士班(日間),10,5,5,5,2,3,16.13
106,公立,一般大學,0004,國立臺灣師範大學,02321028,臺灣語文學系,碩士班(日間),0,0,0,1,0,1,2.56
106,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,學士班(日間),16,6,10,16,10,6,6.10
106,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,碩士班(日間),0,0,0,2,1,1,1.79
106,公立,一般大學,0004,國立臺灣師範大學,02322029,國文學系,博士班,1,1,0,0,0,0,1.35
106,公立,一般大學,0004,國立臺灣師範大學,03121039,政治學研究所,碩士班(日間),1,0,1,0,0,0,11.11
106,公立,一般大學,0004,國立臺灣師範大學,03121039,政治學研究所,博士班,1,0,1,0,0,0,5.26
106,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,學士班(日間),8,1,7,7,5,2,7.28
106,公立,一般大學,0004,國立臺灣師範大學,03131003,教育心理與輔導學系,碩士班(日間),4,1,3,1,1,0,4.13
106,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,學士班(日間),10,6,4,13,6,7,7.42
106,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,碩士班(日間),0,0,0,1,1,0,1.85
106,公立,一般大學,0004,國立臺灣師範大學,03143042,東亞學系,學士班(日間),11,6,5,15,6,9,12.87
106,公立,一般大學,0004,國立臺灣師範大學,03143042,東亞學系,碩士班(日間),2,0,2,2,1,1,5.97
106,公立,一般大學,0004,國立臺灣師範大學,03199070,復健諮商研究所,碩士班(日間),1,1,0,0,0,0,3.85
106,公立,一般大學,0004,國立臺灣師範大學,03211048,大眾傳播研究所,碩士班(日間),2,0,2,1,0,1,3.30
106,公立,一般大學,0004,國立臺灣師範大學,03214050,圖文傳播學系,學士班(日間),3,2,1,10,2,8,6.81
106,公立,一般大學,0004,國立臺灣師範大學,03222049,圖書資訊學研究所,碩士班(日間),0,0,0,2,1,1,3.85
106,公立,一般大學,0004,國立臺灣師範大學,03222049,圖書資訊學研究所,博士班,0,0,0,1,1,0,8.33
106,公立,一般大學,0004,國立臺灣師範大學,04131047,全球經營與策略研究所,碩士班(日間),2,2,0,1,0,1,5.88
106,公立,一般大學,0004,國立臺灣師範大學,04131051,企業管理學系,學士班(日間),7,3,4,7,1,6,5.53
106,公立,一般大學,0004,國立臺灣師範大學,04131052,管理研究所,碩士班(日間),0,0,0,2,1,1,3.23
106,公立,一般大學,0004,國立臺灣師範大學,04199054,國際人力資源發展研究所,碩士班(日間),1,0,1,0,0,0,1.54
106,公立,一般大學,0004,國立臺灣師範大學,05111056,生命科學系,學士班(日間),7,4,3,5,4,1,4.88
106,公立,一般大學,0004,國立臺灣師範大學,05111056,生命科學系,碩士班(日間),0,0,0,2,0,2,2.00
106,公立,一般大學,0004,國立臺灣師範大學,05311059,化學系,學士班(日間),11,9,2,10,6,4,6.38
106,公立,一般大學,0004,國立臺灣師範大學,05321060,地球科學系,學士班(日間),2,1,1,11,6,5,8.67
106,公立,一般大學,0004,國立臺灣師範大學,05331061,物理學系,學士班(日間),3,3,0,8,6,2,4.03
106,公立,一般大學,0004,國立臺灣師範大學,05331061,物理學系,碩士班(日間),1,1,0,0,0,0,1.39
