學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),學費收費基準,雜費收費基準,備註
110,私立,技專校院,1185,經國管理暨健康學院,10131025,餐旅廚藝管理系,學士班(日間),37913,12510,
110,私立,技專校院,1185,經國管理暨健康學院,10131025,餐旅廚藝管理科,五專,20328 - 27336,8650 - 10380,
110,私立,技專校院,1185,經國管理暨健康學院,10152020,觀光休閒與健康系,學士班(日間),37913,12510,
110,私立,技專校院,1188,大同技術學院,04131037,茶文化事業經營管理系,學士班(日間),38086,9030,
110,私立,技專校院,1188,大同技術學院,09231021,社會工作與服務管理系,學士班(日間),38086,9030,
110,私立,技專校院,1188,大同技術學院,10131024,餐飲管理系,學士班(日間),38086,9030,
110,私立,技專校院,1188,大同技術學院,10131025,烘焙管理系,學士班(日間),38086,9030,
110,私立,技專校院,1188,大同技術學院,10131025,烘焙管理科,五專,21113 - 27708,6900 - 7875,
110,私立,技專校院,1188,大同技術學院,10151029,旅遊與休閒娛樂管理系,學士班(日間),38086,9030,
110,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,09121002,醫學系,學士班(日間),43689,15628,
110,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,09121002,醫學系七年制,學士班(日間),43689,15628,
110,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,09131004,護理學系,學士班(日間),32973,13604,
110,私立,一般大學,1195,馬偕學校財團法人馬偕醫學院,09153003,聽力暨語言治療學系,學士班(日間),32973,13604,
110,私立,一般大學,1196,法鼓學校財團法人法鼓文理學院,02211002,佛教學系,學士班(日間),22000,7000,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,06199011,人工智慧暨醫療應用科,五專,22530 - 0,8220 - 0,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,09131003,護理科,五專,20820 - 28050,8830 - 10570,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,09141004,視光學科,五專,21945 - 29000,9695 - 10500,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,09221007,幼兒保育科,五專,20925 - 29205,7705 - 8875,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,10121009,化妝品應用與管理科,五專,22455 - 29145,6630 - 8835,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,10131008,餐飲管理科,五專,20820 - 27585,6635 - 7655,
110,私立,技專校院,1282,馬偕學校財團法人馬偕醫護管理專科學校,99999010,生命關懷事業科,五專,22530 - 0,8220 - 0,
110,私立,技專校院,1283,仁德醫護管理專科學校,09111020,口腔衛生學科,五專,19461 - 26163,9320 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09131011,護理科,五專,19441 - 26163,8220 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09141013,視光學科,五專,19461 - 26163,9320 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09141014,醫事檢驗科,五專,19461 - 26163,9320 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09159001,復健(技術)科-物理治療組,五專,19441 - 26163,8220 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09159001,復健(技術)科-職能治療組,五專,19441 - 26163,8220 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09159001,復健科,五專,19441 - 26163,8220 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09161021,生技製藥經營管理科,五專,19461 - 0,9320 - 0,目前只有1-3年級
110,私立,技專校院,1283,仁德醫護管理專科學校,09171010,調理保健技術科,五專,19441 - 26163,8220 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09191008,職業安全衛生科,五專,19461 - 26163,9320 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,09221017,幼兒保育科,五專,19512 - 27366,7060 - 7380,
110,私立,技專校院,1283,仁德醫護管理專科學校,09299004,生命關懷事業科,五專,19441 - 26163,8220 - 9860,
110,私立,技專校院,1283,仁德醫護管理專科學校,10131018,餐旅管理科,五專,19512 - 27366,7060 - 7380,
110,私立,技專校院,1283,仁德醫護管理專科學校,10199019,健康美容觀光科,五專,19461 - 26163,9320 - 9860,
110,私立,技專校院,1284,樹人醫護管理專科學校,02311002,應用英語科,五專,21104 - 27679,6149 - 7062,
110,私立,技專校院,1284,樹人醫護管理專科學校,02311003,應用日語科,五專,21104 - 27679,6149 - 7062,
110,私立,技專校院,1284,樹人醫護管理專科學校,06131004,資訊管理科,五專,21385 - 29261,9724 - 10923,
110,私立,技專校院,1284,樹人醫護管理專科學校,09111013,牙體技術科,五專,21407 - 28779,9592 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09111016,口腔衛生學科,五專,21385 - 28779,8382 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09131009,護理科,五專,21385 - 28779,8382 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09141010,視光學科,五專,21407 - 28779,9592 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09141012,醫學影像暨放射技術科,五專,21407 - 28779,9592 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09151005,物理治療科,五專,21407 - 28779,9592 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09152006,職能治療科,五專,21407 - 28779,9592 - 10186,
110,私立,技專校院,1284,樹人醫護管理專科學校,09221014,幼兒保育科,五專,21104 - 27679,6149 - 7062,
110,私立,技專校院,1284,樹人醫護管理專科學校,10121015,美容保健科,五專,21385 - 28779,8382 - 10186,
110,私立,技專校院,1285,慈惠醫護管理專科學校,02112002,數位媒體創意設計科,五專,20906 - 28606,10023 - 11192,
110,私立,技專校院,1285,慈惠醫護管理專科學校,09111014,口腔衛生學科,五專,20927 - 28126,9898 - 10473,
110,私立,技專校院,1285,慈惠醫護管理專科學校,09131006,護理科,五專,20906 - 28126,8708 - 10473,
110,私立,技專校院,1285,慈惠醫護管理專科學校,09131012,護理助產科,五專,20906 - 28126,8708 - 10473,
110,私立,技專校院,1285,慈惠醫護管理專科學校,09151004,物理治療科,五專,20927 - 28126,9898 - 10473,
110,私立,技專校院,1285,慈惠醫護管理專科學校,09221007,幼兒保育科,二專(日間),28031,8081,
110,私立,技專校院,1285,慈惠醫護管理專科學校,09221007,幼兒保育科,五專,20991 - 28031,7466 - 8081,
110,私立,技專校院,1285,慈惠醫護管理專科學校,10121011,美容造型設計科,五專,20991 - 28031,7466 - 8081,
110,私立,技專校院,1285,慈惠醫護管理專科學校,10131008,餐飲管理科,二專(日間),27061,7309,
110,私立,技專校院,1285,慈惠醫護管理專科學校,10131008,餐飲管理科,五專,20608 - 27061,6369 - 7309,
110,私立,技專校院,1286,耕莘健康管理專科學校,09111010,口腔衛生與健康照護科,五專,22440 - 28997,8631 - 10353,
110,私立,技專校院,1286,耕莘健康管理專科學校,09131003,護理科,五專,20413 - 27471,8631 - 10353,
110,私立,技專校院,1286,耕莘健康管理專科學校,09221004,嬰幼兒保育科,五專,22338 - 28649,7600 - 8662,
110,私立,技專校院,1286,耕莘健康管理專科學校,10121008,化妝品應用與管理科,五專,22440 - 28649,6750 - 8662,
110,私立,技專校院,1286,耕莘健康管理專科學校,10131006,健康餐旅科,五專,22338 - 28997,7600 - 9293,
110,私立,技專校院,1287,敏惠醫護管理專科學校,09111002,牙體技術科,五專,22428 - 22428,8592 - 8592,
110,私立,技專校院,1287,敏惠醫護管理專科學校,09131001,護理科,五專,21120 - 21120,8278 - 8278,
110,私立,技專校院,1287,敏惠醫護管理專科學校,09199005,長期照顧與健康促進管理科,五專,21120 - 21120,8278 - 8278,
110,私立,技專校院,1287,敏惠醫護管理專科學校,09221003,幼兒保育科,五專,20707 - 20707,7365 - 7365,
110,私立,技專校院,1287,敏惠醫護管理專科學校,10121004,美容保健科,五專,21522 - 21522,8000 - 8000,
110,私立,技專校院,1289,育英醫護管理專科學校,09131001,護理科,五專,20797 - 28488,8300 - 10070,
110,私立,技專校院,1289,育英醫護管理專科學校,09211002,老人服務事業管理科,五專,20695 - 27295,7360 - 9705,
110,私立,技專校院,1289,育英醫護管理專科學校,10121003,化妝品應用與管理科,五專,20695 - 27295,7360 - 9705,
110,私立,技專校院,1291,聖母醫護管理專科學校,06131004,資訊管理科,二專(日間),27336,9860,
110,私立,技專校院,1291,聖母醫護管理專科學校,09131006,護理科,五專,20910 - 27336,8000 - 9860,"一~三年級：學費20,910，雜費8,000。四年級：學費27,336，雜費9,860。五年級：學費27,336，雜費7,888。"
110,私立,技專校院,1291,聖母醫護管理專科學校,09221002,幼兒保育科,五專,20910 - 27336,8000 - 9860,"一~三年級：學費20,910，雜費8,000。四年級：學費27,336，雜費9,860。五年級：學費27,336，雜費7,888。"
110,私立,技專校院,1291,聖母醫護管理專科學校,10121001,化妝品應用與管理科,五專,20910 - 27336,8000 - 9860,"一~三年級：學費20,910，雜費8,000。四年級：學費27,336，雜費9,860。五年級：學費27,336，雜費7,888。"
110,私立,技專校院,1291,聖母醫護管理專科學校,10131005,餐旅管理科,五專,20910 - 27336,8000 - 9860,"一~三年級：學費20,910，雜費8,000。四年級：學費27,336，雜費9,860。五年級：學費27,336，雜費7,888。"
110,私立,技專校院,1292,新生醫護管理專科學校,04133006,醫藥保健商務科,五專,22536 - 28560,8484 - 10186,
110,私立,技專校院,1292,新生醫護管理專科學校,09111010,口腔衛生學科,五專,22536 - 28560,8484 - 10186,
110,私立,技專校院,1292,新生醫護管理專科學校,09131007,護理科,五專,22536 - 27540,6262 - 9000,
110,私立,技專校院,1292,新生醫護管理專科學校,09141009,視光學科,五專,22536 - 27540,7438 - 9000,
110,私立,技專校院,1292,新生醫護管理專科學校,09221011,幼兒保育科,五專,22536 - 26520,4429 - 8000,
110,私立,技專校院,1292,新生醫護管理專科學校,10121013,美容造型科,五專,22536 - 26520,4429 - 8000,
110,私立,技專校院,1292,新生醫護管理專科學校,10152012,健康休閒管理科,五專,22536 - 26520,6335 - 9000,
110,私立,技專校院,1293,崇仁醫護管理專科學校,04191001,應用外語科,五專,22450 - 27500,6550 - 7500,
110,私立,技專校院,1293,崇仁醫護管理專科學校,09131002,護理科,五專,20859 - 26163,8300 - 9860,
110,私立,技專校院,1293,崇仁醫護管理專科學校,09211003,老人服務事業管理科,五專,22320 - 29800,7480 - 8475,
110,私立,技專校院,1293,崇仁醫護管理專科學校,10121005,美容保健科,五專,21360 - 28500,8790 - 9300,
110,私立,技專校院,1293,崇仁醫護管理專科學校,10131004,餐飲管理科,五專,20859 - 27000,7050 - 8000,
110,私立,宗教研修學院,1R03,臺北基督學院,02299001,基督教博雅學系,學士班(日間),65000,0,"學費是62000~85000元不等。(英文主修62000元,傳播主修65000元, 音樂主修 是85000元)"
110,私立,宗教研修學院,1R04,財團法人一貫道天皇基金會一貫道天皇學院,02211001,一貫道學系,學士班(日間),17830,7380,
110,公立,一般大學,3002,臺北市立大學,01111001,教育學系,學士班(日間),14200,6000,
110,公立,一般大學,3002,臺北市立大學,01113029,特殊教育學系,學士班(日間),14500,9000,
110,公立,一般大學,3002,臺北市立大學,01116036,學習與媒材設計學系,學士班(日間),14200,6000,
110,公立,一般大學,3002,臺北市立大學,01121027,幼兒教育學系,學士班(日間),14200,6000,
110,公立,一般大學,3002,臺北市立大學,01131017,英語教學系,學士班(日間),14200,6000,
110,公立,一般大學,3002,臺北市立大學,01141025,體育學系,學士班(日間),14607,8114,
110,公立,一般大學,3002,臺北市立大學,02111040,視覺藝術學系,學士班(日間),14500,9000,
110,公立,一般大學,3002,臺北市立大學,02151037,音樂學系,學士班(日間),14500,9000,
110,公立,一般大學,3002,臺北市立大學,02152039,舞蹈學系,學士班(日間),14607,8114,
