學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,修讀輔系人次小計,修讀輔系人次男,修讀輔系人次女
105,1,公立,一般大學,0012,國立臺灣海洋大學,10414052,商船學系,學士班(日間),2,2,0
105,1,公立,一般大學,0013,國立中正大學,01112005,成人及繼續教育學系,學士班(日間),8,2,6
105,1,公立,一般大學,0013,國立中正大學,02221015,歷史學系,學士班(日間),8,3,5
105,1,公立,一般大學,0013,國立中正大學,02231016,哲學系,學士班(日間),12,4,8
105,1,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,學士班(日間),12,3,9
105,1,公立,一般大學,0013,國立中正大學,02322011,中國文學系,學士班(日間),20,4,16
105,1,公立,一般大學,0013,國立中正大學,03111017,經濟學系,學士班(日間),13,2,11
105,1,公立,一般大學,0013,國立中正大學,03121018,政治學系,學士班(日間),17,5,12
105,1,公立,一般大學,0013,國立中正大學,03131019,心理學系,學士班(日間),10,3,7
105,1,公立,一般大學,0013,國立中正大學,03199025,勞工關係學系,學士班(日間),13,3,10
105,1,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,學士班(日間),6,1,5
105,1,公立,一般大學,0013,國立中正大學,03211028,傳播學系,學士班(日間),15,3,12
105,1,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,學士班(日間),5,0,5
105,1,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,學士班(日間),8,2,6
105,1,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,學士班(日間),25,5,20
105,1,公立,一般大學,0013,國立中正大學,04211039,法律學系,學士班(日間),4,1,3
105,1,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,學士班(日間),11,1,10
105,1,公立,一般大學,0013,國立中正大學,05121041,生命科學系,學士班(日間),9,6,3
105,1,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,學士班(日間),1,1,0
105,1,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,學士班(日間),3,3,0
105,1,公立,一般大學,0013,國立中正大學,05411049,數學系,學士班(日間),1,1,0
105,1,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,學士班(日間),5,1,4
105,1,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,學士班(日間),6,5,1
105,1,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,學士班(日間),2,1,1
105,1,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,學士班(日間),1,1,0
105,1,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,學士班(日間),1,1,0
105,1,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,學士班(日間),13,3,10
105,1,公立,一般大學,0013,國立中正大學,10141064,運動競技學系,學士班(日間),1,0,1
105,1,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,學士班(日間),8,2,6
105,1,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系,學士班(日間),15,1,14
105,1,公立,一般大學,0014,國立高雄師範大學,01141003,工業科技教育學系,學士班(日間),3,2,1
105,1,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,學士班(日間),1,0,1
105,1,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,學士班(日間),1,0,1
105,1,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,學士班(日間),1,0,1
105,1,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,學士班(日間),16,6,10
105,1,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,學士班(日間),2,0,2
105,1,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,學士班(日間),1,1,0
105,1,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,學士班(日間),1,1,0
105,1,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,學士班(日間),1,1,0
105,1,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,學士班(日間),1,0,1
105,1,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,學士班(日間),1,1,0
105,1,公立,一般大學,0014,國立高雄師範大學,07141041,電子工程學系,學士班(日間),1,1,0
105,1,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,學士班(日間),52,6,46
105,1,公立,一般大學,0015,國立彰化師範大學,01131006,公共事務與公民教育學系,學士班(日間),2,0,2
105,1,公立,一般大學,0015,國立彰化師範大學,01141007,工業教育與技術學系,學士班(日間),5,4,1
105,1,公立,一般大學,0015,國立彰化師範大學,01141011,運動學系,學士班(日間),2,0,2
105,1,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,學士班(日間),3,0,3
105,1,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,學士班(日間),13,2,11
105,1,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,學士班(日間),14,0,14
105,1,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,學士班(日間),6,0,6
105,1,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,學士班(日間),6,3,3
105,1,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系,學士班(日間),4,0,4
105,1,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,學士班(日間),8,2,6
105,1,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,學士班(日間),2,1,1
105,1,公立,一般大學,0015,國立彰化師範大學,05311035,化學系,學士班(日間),1,0,1
105,1,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,學士班(日間),2,2,0
105,1,公立,一般大學,0015,國立彰化師範大學,05411038,數學系,學士班(日間),5,3,2
105,1,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系,學士班(日間),6,3,3
105,1,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,學士班(日間),1,1,0
105,1,公立,一般大學,0015,國立彰化師範大學,07151054,機電工程學系,學士班(日間),1,1,0
105,1,公立,一般大學,0016,國立陽明大學,05121007,生命科學系暨基因體科學研究所,學士班(日間),2,2,0
105,1,公立,一般大學,0016,國立陽明大學,07193021,生物醫學工程學系,學士班(日間),2,2,0
105,1,公立,一般大學,0016,國立陽明大學,09141058,生物醫學影像暨放射科學系,學士班(日間),11,4,7
105,1,公立,一般大學,0017,國立臺北大學,02221005,歷史學系,學士班(日間),36,17,19
105,1,公立,一般大學,0017,國立臺北大學,02311004,應用外語學系,學士班(日間),45,6,39
105,1,公立,一般大學,0017,國立臺北大學,02322002,中國文學系,學士班(日間),20,7,13
105,1,公立,一般大學,0017,國立臺北大學,03111009,經濟學系,學士班(日間),35,15,20
105,1,公立,一般大學,0017,國立臺北大學,03141011,社會學系,學士班(日間),18,9,9
105,1,公立,一般大學,0017,國立臺北大學,04111017,會計學系,學士班(日間),12,5,7
105,1,公立,一般大學,0017,國立臺北大學,04121022,金融與合作經營學系,學士班(日間),4,2,2
105,1,公立,一般大學,0017,國立臺北大學,04121022,金融與合作經營學系,學士班(進修),1,0,1
105,1,公立,一般大學,0017,國立臺北大學,04122023,財政學系,學士班(日間),9,5,4
105,1,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),31,14,17
105,1,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(進修),3,1,2
105,1,公立,一般大學,0017,國立臺北大學,04134013,公共行政暨政策學系,學士班(日間),55,17,38
105,1,公立,一般大學,0017,國立臺北大學,04134013,公共行政暨政策學系,學士班(進修),7,1,6
105,1,公立,一般大學,0017,國立臺北大學,04134024,不動產與城鄉環境學系,學士班(日間),31,11,20
105,1,公立,一般大學,0017,國立臺北大學,04134024,不動產與城鄉環境學系,學士班(進修),7,6,1
105,1,公立,一般大學,0017,國立臺北大學,04141026,商學院數位行銷進修學士學位學程,學士班(進修),2,1,1
105,1,公立,一般大學,0017,國立臺北大學,04211028,法律學系,學士班(日間),28,10,18
105,1,公立,一般大學,0017,國立臺北大學,04211028,法律學系,學士班(進修),2,2,0
105,1,公立,一般大學,0017,國立臺北大學,05421033,統計學系,學士班(日間),7,3,4
105,1,公立,一般大學,0017,國立臺北大學,07141035,電機工程學系,學士班(日間),1,0,1
105,1,公立,一般大學,0017,國立臺北大學,07141036,資訊工程學系,學士班(日間),5,3,2
105,1,公立,一般大學,0017,國立臺北大學,07141037,通訊工程學系,學士班(日間),1,1,0
105,1,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,學士班(日間),16,4,12
105,1,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,學士班(進修),4,1,3
105,1,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),8,1,7
105,1,公立,一般大學,0018,國立嘉義大學,01111001,教育學系,學士班(日間),13,3,10
105,1,公立,一般大學,0018,國立嘉義大學,01113017,特殊教育學系,學士班(日間),2,0,2
105,1,公立,一般大學,0018,國立嘉義大學,01116021,數位學習設計與管理學系,學士班(日間),13,0,13
105,1,公立,一般大學,0018,國立嘉義大學,01121016,幼兒教育學系,學士班(日間),3,0,3
105,1,公立,一般大學,0018,國立嘉義大學,02151024,音樂學系,學士班(日間),1,0,1
105,1,公立,一般大學,0018,國立嘉義大學,02221033,應用歷史學系,學士班(日間),4,1,3
105,1,公立,一般大學,0018,國立嘉義大學,02311031,外國語言學系,學士班(日間),24,1,23
105,1,公立,一般大學,0018,國立嘉義大學,02322029,中國文學系,學士班(日間),3,1,2
105,1,公立,一般大學,0018,國立嘉義大學,03111034,應用經濟學系,學士班(日間),1,0,1
105,1,公立,一般大學,0018,國立嘉義大學,03131035,輔導與諮商學系,學士班(日間),3,0,3
105,1,公立,一般大學,0018,國立嘉義大學,04121041,財務金融學系,學士班(進修),1,0,1
105,1,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,學士班(日間),5,2,3
105,1,公立,一般大學,0018,國立嘉義大學,04199045,生物事業管理學系,學士班(日間),5,0,5
105,1,公立,一般大學,0018,國立嘉義大學,05111047,水生生物科學系,學士班(日間),1,1,0
105,1,公立,一般大學,0018,國立嘉義大學,05111052,生物資源學系,學士班(日間),3,0,3
105,1,公立,一般大學,0018,國立嘉義大學,05121053,生化科技學系,學士班(日間),1,0,1
105,1,公立,一般大學,0018,國立嘉義大學,05331061,電子物理學系,學士班(日間),1,1,0
105,1,公立,一般大學,0018,國立嘉義大學,07151067,生物機電工程學系,學士班(日間),3,1,2
105,1,公立,一般大學,0018,國立嘉義大學,07321070,土木與水資源工程學系,學士班(進修),1,0,1
105,1,公立,一般大學,0018,國立嘉義大學,08111074,農藝學系,學士班(日間),3,1,2
105,1,公立,一般大學,0018,國立嘉義大學,08112079,動物科學系,學士班(日間),1,1,0
105,1,公立,一般大學,0018,國立嘉義大學,08121080,園藝學系,學士班(日間),3,2,1
105,1,公立,一般大學,0018,國立嘉義大學,08121080,園藝學系,學士班(進修),1,1,0
105,1,公立,一般大學,0018,國立嘉義大學,08192092,生物農業科技學系,學士班(日間),2,1,1
105,1,公立,一般大學,0018,國立嘉義大學,08211096,森林暨自然資源學系,學士班(日間),2,0,2
105,1,公立,一般大學,0018,國立嘉義大學,08211106,木質材料與設計學系,學士班(日間),3,0,3
105,1,公立,一般大學,0019,國立高雄大學,02199005,創意設計與建築學系,學士班(日間),1,0,1
105,1,公立,一般大學,0019,國立高雄大學,02311002,西洋語文學系,學士班(日間),12,2,10
105,1,公立,一般大學,0019,國立高雄大學,02311003,東亞語文學系,學士班(日間),5,1,4
105,1,公立,一般大學,0019,國立高雄大學,04131009,亞太工商管理學系,學士班(日間),1,0,1
105,1,公立,一般大學,0019,國立高雄大學,04211015,法律學系,學士班(日間),1,0,1
105,1,公立,一般大學,0019,國立高雄大學,04212016,財經法律學系,學士班(日間),2,0,2
105,1,公立,一般大學,0019,國立高雄大學,05111019,生命科學系,學士班(日間),1,0,1
105,1,公立,一般大學,0019,國立高雄大學,05331023,應用物理學系,學士班(日間),1,1,0
105,1,公立,一般大學,0019,國立高雄大學,05411024,應用數學系,學士班(日間),10,9,1
105,1,公立,一般大學,0019,國立高雄大學,10141032,運動競技學系,學士班(日間),2,1,1
105,1,公立,一般大學,0019,國立高雄大學,10152033,運動健康與休閒學系,學士班(日間),2,0,2
105,1,公立,一般大學,0020,國立東華大學,01113013,特殊教育學系,學士班(日間),13,1,12
105,1,公立,一般大學,0020,國立東華大學,01114015,教育行政與管理學系,學士班(日間),87,22,65
105,1,公立,一般大學,0020,國立東華大學,01121012,幼兒教育學系,學士班(日間),5,0,5
105,1,公立,一般大學,0020,國立東華大學,01141010,體育與運動科學系,學士班(日間),81,64,17
105,1,公立,一般大學,0020,國立東華大學,02191019,藝術與設計學系,學士班(日間),7,1,6
105,1,公立,一般大學,0020,國立東華大學,02191022,藝術創意產業學系,學士班(日間),81,16,65
105,1,公立,一般大學,0020,國立東華大學,02221033,歷史學系,學士班(日間),59,30,29
105,1,公立,一般大學,0020,國立東華大學,02222042,族群關係與文化學系,學士班(日間),69,18,51
105,1,公立,一般大學,0020,國立東華大學,02311029,英美語文學系,學士班(日間),39,9,30
105,1,公立,一般大學,0020,國立東華大學,02321028,民族語言與傳播學系,學士班(日間),81,27,54
105,1,公立,一般大學,0020,國立東華大學,02322025,中國語文學系,學士班(日間),34,12,22
105,1,公立,一般大學,0020,國立東華大學,02323104,華文文學系,學士班(日間),111,22,89
105,1,公立,一般大學,0020,國立東華大學,03111034,經濟學系,學士班(日間),57,18,39
105,1,公立,一般大學,0020,國立東華大學,03131046,諮商與臨床心理學系,學士班(日間),2,2,0
105,1,公立,一般大學,0020,國立東華大學,03141036,社會學系,學士班(日間),67,28,39
105,1,公立,一般大學,0020,國立東華大學,03143051,臺灣文化學系,學士班(日間),67,27,40
105,1,公立,一般大學,0020,國立東華大學,03199040,民族事務與發展學系,學士班(日間),35,18,17
105,1,公立,一般大學,0020,國立東華大學,04111056,會計學系,學士班(日間),39,12,27
105,1,公立,一般大學,0020,國立東華大學,04121061,財務金融學系,學士班(日間),34,17,17
