,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,僑生總計,男,女,港澳生總計,男,女
,101,公立,一般大學,3,國立臺灣大學,720401,物理治療學系,碩士班(日間),2,0,2,1,0,1
,101,公立,一般大學,3,國立臺灣大學,720402,職能治療學系,學士班(日間),5,1,4,3,1,2
,101,公立,一般大學,3,國立臺灣大學,720601,護理學系,學士班(日間),1,1,0,2,0,2
,101,公立,一般大學,3,國立臺灣大學,720601,護理學系,博士班,0,0,0,1,0,1
,101,公立,一般大學,3,國立臺灣大學,720708,醫學檢驗暨生物技術學系,學士班(日間),5,2,3,3,2,1
,101,公立,一般大學,3,國立臺灣大學,720708,醫學檢驗暨生物技術學系,博士班,1,0,1,0,0,0
,101,公立,一般大學,3,國立臺灣大學,720801,牙醫學系,學士班(日間),18,10,8,0,0,0
,101,公立,一般大學,3,國立臺灣大學,729904,毒理學研究所,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,3,國立臺灣大學,760301,社會工作學系,學士班(日間),6,1,5,5,2,3
,101,公立,一般大學,3,國立臺灣大學,760301,社會工作學系,碩士班(日間),2,1,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,140101,教育學系,學士班(日間),12,3,9,5,3,2
,101,公立,一般大學,4,國立臺灣師範大學,140101,教育學系,碩士班(日間),2,0,2,2,1,1
,101,公立,一般大學,4,國立臺灣師範大學,140107,(教育心理與)輔導學系,學士班(日間),5,3,2,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,140107,(教育心理與)輔導學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,4,國立臺灣師範大學,140201,公民教育與活動領導學系,學士班(日間),15,4,11,9,3,6
,101,公立,一般大學,4,國立臺灣師範大學,140203,華語(文)教學學系,學士班(日間),3,0,3,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,140203,華語文教學系暨研究所(國際華語與文化學系),碩士班(日間),4,0,4,2,1,1
,101,公立,一般大學,4,國立臺灣師範大學,140206,(自然)科學教育學系,碩士班(日間),1,0,1,1,1,0
,101,公立,一般大學,4,國立臺灣師範大學,140215,人類發展與家庭學系,學士班(日間),14,2,12,9,4,5
,101,公立,一般大學,4,國立臺灣師範大學,140215,人類發展與家庭學系,碩士班(日間),3,0,3,1,1,0
,101,公立,一般大學,4,國立臺灣師範大學,140222,社會教育學系,學士班(日間),5,2,3,6,3,3
,101,公立,一般大學,4,國立臺灣師範大學,140301,工業教育學系,學士班(日間),2,1,1,5,3,2
,101,公立,一般大學,4,國立臺灣師範大學,140305,(生態與)環境教育學系,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,140315,體育學系,學士班(日間),5,3,2,7,3,4
,101,公立,一般大學,4,國立臺灣師範大學,140315,體育學系,碩士班(日間),2,1,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,140325,健康促進與衛生教育學系,學士班(日間),1,0,1,4,0,4
,101,公立,一般大學,4,國立臺灣師範大學,140601,特殊教育學系,學士班(日間),6,0,6,7,1,6
,101,公立,一般大學,4,國立臺灣師範大學,140601,特殊教育學系,碩士班(日間),2,0,2,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,140704,教育政策與行政學系,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,149909,科技應用與人力資源發展學系,學士班(日間),8,6,2,4,2,2
,101,公立,一般大學,4,國立臺灣師範大學,149909,科技應用與人力資源發展學系,碩士班(日間),0,0,0,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,210101,美術學系,學士班(日間),3,0,3,3,1,2
,101,公立,一般大學,4,國立臺灣師範大學,210101,(應用)美術學系,碩士班(日間),3,3,0,2,1,1
,101,公立,一般大學,4,國立臺灣師範大學,210101,美術學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,210401,音樂學系,學士班(日間),10,0,10,4,1,3
,101,公立,一般大學,4,國立臺灣師範大學,210707,(音樂與)表演藝術系,碩士班(日間),1,1,0,2,1,1
,101,公立,一般大學,4,國立臺灣師範大學,220102,臺灣語文(與傳播)學系,學士班(日間),2,0,2,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,220201,國文系,學士班(日間),21,3,18,11,4,7
,101,公立,一般大學,4,國立臺灣師範大學,220201,國文系,博士班,0,0,0,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,220204,(應用)華語(文)學系,學士班(日間),23,3,20,11,3,8
,101,公立,一般大學,4,國立臺灣師範大學,220204,(應用)華語(文)學系,碩士班(日間),9,3,6,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,220308,英語學系,學士班(日間),13,2,11,8,2,6
,101,公立,一般大學,4,國立臺灣師範大學,220308,英語學系,碩士班(日間),1,0,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,220501,翻譯學系,碩士班(日間),2,1,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,220501,翻譯研究所,博士班,1,0,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,220901,歷史系,學士班(日間),9,6,3,7,2,5
,101,公立,一般大學,4,國立臺灣師範大學,220901,(歷)史學系,碩士班(日間),3,3,0,2,2,0
,101,公立,一般大學,4,國立臺灣師範大學,230106,設計學系,學士班(日間),2,1,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,310201,政治學系,博士班,1,0,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,310601,地理學系,學士班(日間),11,4,7,15,6,9
,101,公立,一般大學,4,國立臺灣師範大學,310601,地理學系,碩士班(日間),2,1,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,310601,地理學系,博士班,2,1,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,310702,東亞學系,學士班(日間),5,1,4,6,2,4
,101,公立,一般大學,4,國立臺灣師範大學,310702,東亞學系,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,310727,歐洲文化與觀光研究所,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,310908,全球經營與策略研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,320101,大眾傳播學系,碩士班(日間),3,2,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,320602,(數位)圖書資訊學系,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,320602,(數位)圖書資訊學系,博士班,0,0,0,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,320702,圖文傳播(藝術)學系,學士班(日間),7,3,4,2,2,0
,101,公立,一般大學,4,國立臺灣師範大學,340301,企業管理學系,學士班(日間),6,1,5,2,1,1
,101,公立,一般大學,4,國立臺灣師範大學,420103,生命科學系,學士班(日間),2,1,1,2,1,1
,101,公立,一般大學,4,國立臺灣師範大學,420103,生命科學系,碩士班(日間),2,1,1,2,2,0
,101,公立,一般大學,4,國立臺灣師範大學,440101,化學系,學士班(日間),7,3,4,5,4,1
,101,公立,一般大學,4,國立臺灣師範大學,440201,地球科學系,學士班(日間),1,0,1,8,4,4
,101,公立,一般大學,4,國立臺灣師範大學,440201,地球科學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,440301,物理系,學士班(日間),7,7,0,6,6,0
,101,公立,一般大學,4,國立臺灣師範大學,460101,數學系,學士班(日間),3,1,2,4,2,2
,101,公立,一般大學,4,國立臺灣師範大學,460101,數學系,博士班,1,0,1,1,0,1
,101,公立,一般大學,4,國立臺灣師範大學,520221,機電科技學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,520908,海洋環境科技研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,760102,復健諮商研究所,碩士班(日間),2,1,1,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,810302,運動競技學系,學士班(日間),1,1,0,0,0,0
,101,公立,一般大學,4,國立臺灣師範大學,810531,運動休閒與餐旅管理研究所,碩士班(日間),2,1,1,1,0,1
,101,公立,一般大學,5,國立成功大學,140101,教育研究所,碩士班(日間),3,1,2,0,0,0
,101,公立,一般大學,5,國立成功大學,220101,台灣文學系,學士班(日間),1,1,0,1,1,0
,101,公立,一般大學,5,國立成功大學,220201,中國文學系,學士班(日間),10,3,7,11,2,9
,101,公立,一般大學,5,國立成功大學,220201,中國文學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,220301,外國語文學系,學士班(日間),10,1,9,3,2,1
,101,公立,一般大學,5,國立成功大學,220301,外國語文學系,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,5,國立成功大學,220901,歷史學系,學士班(日間),9,2,7,10,6,4
,101,公立,一般大學,5,國立成功大學,220901,歷史學系,碩士班(日間),2,0,2,1,1,0
,101,公立,一般大學,5,國立成功大學,230109,創意產業設計研究所,碩士班(日間),2,1,1,0,0,0
,101,公立,一般大學,5,國立成功大學,230303,工業設計學系,學士班(日間),10,3,7,7,6,1
,101,公立,一般大學,5,國立成功大學,230303,工業設計學系,碩士班(日間),1,1,0,1,1,0
,101,公立,一般大學,5,國立成功大學,310101,經濟學系,學士班(日間),6,4,2,7,5,2
,101,公立,一般大學,5,國立成功大學,310101,經濟學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,310109,政治經濟研究所,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,5,國立成功大學,310201,政治學系,學士班(日間),4,4,0,6,4,2
,101,公立,一般大學,5,國立成功大學,310501,心理學系學士班,學士班(日間),2,1,1,3,0,3
,101,公立,一般大學,5,國立成功大學,310511,行為醫學研究所,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,340201,會計學系,學士班(日間),10,2,8,4,2,2
,101,公立,一般大學,5,國立成功大學,340201,會計學系,碩士班(日間),2,2,0,0,0,0
,101,公立,一般大學,5,國立成功大學,340301,企業管理學系,學士班(日間),2,1,1,3,3,0
,101,公立,一般大學,5,國立成功大學,340301,企業管理學系,碩士班(日間),3,0,3,0,0,0
,101,公立,一般大學,5,國立成功大學,340307,國際企業研究所,碩士班(日間),2,1,1,2,1,1
,101,公立,一般大學,5,國立成功大學,349908,工業與資訊管理學系,學士班(日間),4,3,1,9,7,2
,101,公立,一般大學,5,國立成功大學,380101,法律學系,學士班(日間),6,3,3,6,5,1
,101,公立,一般大學,5,國立成功大學,380101,法律學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,420103,生命科學系,學士班(日間),3,1,2,3,3,0
,101,公立,一般大學,5,國立成功大學,420302,生物科技研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,420302,生物科技研究所,博士班,1,0,1,0,0,0
,101,公立,一般大學,5,國立成功大學,440101,化學系,學士班(日間),1,1,0,8,6,2
,101,公立,一般大學,5,國立成功大學,440201,地球科學系,學士班(日間),2,1,1,4,3,1
,101,公立,一般大學,5,國立成功大學,440201,地球科學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,440301,物理學系,學士班(日間),3,3,0,11,10,1
,101,公立,一般大學,5,國立成功大學,440301,物理學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,460101,數學系,學士班(日間),1,1,0,4,3,1
,101,公立,一般大學,5,國立成功大學,460201,統計學系,學士班(日間),3,1,2,13,8,5
,101,公立,一般大學,5,國立成功大學,480109,資訊管理研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520101,電機工程學系,學士班(日間),27,24,3,11,11,0
,101,公立,一般大學,5,國立成功大學,520101,電機工程學系,碩士班(日間),5,5,0,1,1,0
,101,公立,一般大學,5,國立成功大學,520101,電機工程學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520103,微電子工程研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520103,微電子工程研究所,博士班,2,2,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520106,光電工程學系,學士班(日間),4,4,0,1,1,0
,101,公立,一般大學,5,國立成功大學,520106,光電工程學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,520114,資訊工程學系,學士班(日間),8,8,0,7,4,3
,101,公立,一般大學,5,國立成功大學,520114,資訊工程學系,碩士班(日間),2,2,0,1,1,0
,101,公立,一般大學,5,國立成功大學,520114,資訊工程學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520168,電腦與通信工程研究所,碩士班(日間),2,1,1,0,0,0
,101,公立,一般大學,5,國立成功大學,520168,電腦與通信工程研究所,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520169,製造資訊與系統研究所,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520201,機械工程學系,學士班(日間),14,14,0,17,16,1
,101,公立,一般大學,5,國立成功大學,520201,機械工程學系,碩士班(日間),9,9,0,1,1,0
,101,公立,一般大學,5,國立成功大學,520205,航空太空工程學系,學士班(日間),7,6,1,7,6,1
,101,公立,一般大學,5,國立成功大學,520205,航空太空工程學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520205,航空太空工程學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520228,系統及船舶機電工程學系,學士班(日間),5,4,1,5,5,0
,101,公立,一般大學,5,國立成功大學,520301,土木工程學系,學士班(日間),10,10,0,23,21,2
,101,公立,一般大學,5,國立成功大學,520301,土木工程學系,碩士班(日間),1,0,1,4,4,0
,101,公立,一般大學,5,國立成功大學,520401,化學工程學系,學士班(日間),7,6,1,6,4,2
,101,公立,一般大學,5,國立成功大學,520401,化學工程學系,碩士班(日間),2,2,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520502,材料科學及工程學系,學士班(日間),13,10,3,11,9,2
,101,公立,一般大學,5,國立成功大學,520502,材料科學及工程學系,碩士班(日間),4,2,2,0,0,0
,101,公立,一般大學,5,國立成功大學,520502,材料科學及工程學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,520513,資源工程學系,學士班(日間),5,4,1,6,5,1
,101,公立,一般大學,5,國立成功大學,520513,資源工程學系,碩士班(日間),1,0,1,0,0,0
,101,公立,一般大學,5,國立成功大學,520802,測量及空間資訊學系,學士班(日間),6,2,4,7,6,1
,101,公立,一般大學,5,國立成功大學,520901,環境工程學系,學士班(日間),3,2,1,10,7,3
,101,公立,一般大學,5,國立成功大學,520901,環境工程學系,碩士班(日間),0,0,0,2,2,0
,101,公立,一般大學,5,國立成功大學,521002,水利及海洋工程學系,學士班(日間),8,5,3,4,4,0
,101,公立,一般大學,5,國立成功大學,521002,水利及海洋工程學系,碩士班(日間),0,0,0,1,1,0
,101,公立,一般大學,5,國立成功大學,521108,生物醫學工程學系,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,521302,工程科學系,學士班(日間),5,4,1,6,6,0
,101,公立,一般大學,5,國立成功大學,521302,工程科學系,碩士班(日間),2,2,0,1,1,0
,101,公立,一般大學,5,國立成功大學,580101,建築學系,學士班(日間),9,6,3,6,3,3
,101,公立,一般大學,5,國立成功大學,580101,建築學系,碩士班(日間),3,1,2,2,1,1
,101,公立,一般大學,5,國立成功大學,580101,建築學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,580301,都巿計劃學系,學士班(日間),6,5,1,7,5,2
,101,公立,一般大學,5,國立成功大學,580301,都巿計劃學系,碩士班(日間),2,1,1,2,1,1
,101,公立,一般大學,5,國立成功大學,580301,都巿計劃學系,博士班,1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,720101,醫學系,學士班(日間),10,6,4,0,0,0
,101,公立,一般大學,5,國立成功大學,720102,臨床醫學研究所,博士班,1,0,1,0,0,0
,101,公立,一般大學,5,國立成功大學,720109,生理學研究所,碩士班(日間),1,1,0,0,0,0
,101,公立,一般大學,5,國立成功大學,720115,細胞生物與解剖學研究所,碩士班(日間),2,0,2,0,0,0
,101,公立,一般大學,5,國立成功大學,720116,基礎醫學研究所,博士班,1,0,1,0,0,0
,101,公立,一般大學,5,國立成功大學,720216,環境醫學研究所,碩士班(日間),1,0,1,1,1,0
,101,公立,一般大學,5,國立成功大學,720305,藥理學研究所,碩士班(日間),2,1,1,0,0,0
,101,公立,一般大學,5,國立成功大學,720401,物理治療學系,學士班(日間),4,2,2,4,3,1
,101,公立,一般大學,5,國立成功大學,720402,職能治療學系,學士班(日間),5,3,2,5,1,4
