學年度,設立別,學校類別,學校統計處代碼,學校名稱,學院名稱,系所代碼,系所名稱,學制班別,學籍分組,畢業總人數,畢業生修讀學術倫理教育課程人數,學位論文不公開件數,學位論文考試委員人次-符合各學位考試委員職級之教師或院士,學位論文考試委員人次-有博士學位且學術有成就,學位論文考試委員人次-屬稀少或特殊性考試委員
108,私立,一般大學,1020,南華大學,人文學院,02299011,生死學系,碩士在職專班,生死教育與諮商組,9,9,0,27,0,0
108,私立,一般大學,1020,南華大學,人文學院,02299011,生死學系,碩士在職專班,生死學組,4,4,0,12,0,0
108,私立,一般大學,1020,南華大學,人文學院,02299011,生死學系哲學與生命教育碩士在職專班,碩士在職專班,-,4,4,0,12,0,0
108,私立,一般大學,1020,南華大學,人文學院,02299011,生死學系哲學與生命教育碩士班,碩士班(日間),-,3,3,0,9,0,0
108,私立,一般大學,1020,南華大學,人文學院,02299C01,殯葬行銷管理產業碩士專班,碩士班(日間),-,3,3,0,9,0,0
108,私立,一般大學,1020,南華大學,人文學院,02322009,文學系,碩士在職專班,-,7,4,0,21,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03122019,國際事務與企業學系公共政策研究碩士班,碩士班(日間),-,32,32,0,96,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03122019,國際事務與企業學系亞太研究碩士班,碩士班(日間),-,10,10,0,30,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03122019,國際事務與企業學系歐洲研究碩士班,碩士班(日間),-,6,6,0,18,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03141017,應用社會學系社會工作與社會設計碩士班,碩士班(日間),-,2,2,0,6,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03141017,應用社會學系社會學碩士班,碩士班(日間),-,1,1,0,4,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03141017,應用社會學系教育社會學碩士班,碩士班(日間),-,7,7,0,21,0,0
108,私立,一般大學,1020,南華大學,社會科學院,03214026,傳播學系,碩士班(日間),-,3,3,0,9,0,0
108,私立,一般大學,1020,南華大學,科技學院,05211060,科技學院永續綠色科技碩士學位學程,碩士班(日間),資訊科技組,7,7,0,21,0,0
108,私立,一般大學,1020,南華大學,科技學院,05211060,科技學院永續綠色科技碩士學位學程,碩士班(日間),環境永續組,21,21,0,63,0,0
108,私立,一般大學,1020,南華大學,科技學院,06131042,資訊管理學系,碩士班(日間),-,4,4,0,12,2,0
108,私立,一般大學,1020,南華大學,科技學院,06131042,資訊管理學系,碩士在職專班,資訊應用組,4,4,0,12,0,0
108,私立,一般大學,1020,南華大學,科技學院,06131042,資訊管理學系,碩士在職專班,電子商務組,12,12,0,37,0,0
108,私立,一般大學,1020,南華大學,科技學院,09171040,自然生物科技學系自然療癒碩士在職專班,碩士在職專班,-,8,8,0,24,0,0
108,私立,一般大學,1020,南華大學,科技學院,09171040,自然生物科技學系自然療癒碩士班,碩士班(日間),-,7,7,0,23,0,0
108,私立,一般大學,1020,南華大學,管理學院,04121031,財務金融學系財務管理碩士在職專班,碩士在職專班,-,5,5,0,15,0,0
108,私立,一般大學,1020,南華大學,管理學院,04121031,財務金融學系財務管理碩士班,碩士班(日間),-,7,7,0,21,0,0
108,私立,一般大學,1020,南華大學,管理學院,04131029,企業管理學系非營利事業管理碩士在職專班,碩士在職專班,-,18,18,0,54,0,0
108,私立,一般大學,1020,南華大學,管理學院,04131029,企業管理學系管理科學博士班,博士班,-,4,4,0,24,0,0
108,私立,一般大學,1020,南華大學,管理學院,04131029,企業管理學系管理科學碩士在職專班,碩士在職專班,-,19,19,0,58,0,0
108,私立,一般大學,1020,南華大學,管理學院,04131029,企業管理學系管理科學碩士班,碩士班(日間),-,40,40,0,120,0,0
108,私立,一般大學,1020,南華大學,管理學院,04199033,文化創意事業管理學系,碩士班(日間),-,13,13,0,39,0,0
108,私立,一般大學,1020,南華大學,管理學院,04199033,文化創意事業管理學系,碩士在職專班,-,17,17,0,51,0,0
108,私立,一般大學,1020,南華大學,管理學院,10151048,旅遊管理學系旅遊管理碩士在職專班,碩士在職專班,-,26,26,0,78,0,0
108,私立,一般大學,1020,南華大學,管理學院,10151048,旅遊管理學系旅遊管理碩士班,碩士班(日間),-,17,17,0,51,0,0
108,私立,一般大學,1020,南華大學,藝術與設計學院,02111059,視覺藝術與設計學系,碩士班(日間),-,2,2,0,6,0,0
108,私立,一般大學,1020,南華大學,藝術與設計學院,02122062,產品與室內設計學系,碩士班(日間),-,3,3,0,5,4,0
108,私立,一般大學,1020,南華大學,藝術與設計學院,02151003,民族音樂學系,碩士班(日間),-,2,2,0,6,0,0
108,私立,一般大學,1020,南華大學,藝術與設計學院,07311045,建築與景觀學系,碩士班(日間),-,2,2,0,6,0,0
108,私立,一般大學,1021,真理大學,人文學院,02211064,宗教文化與資訊管理學系,碩士班(日間),-,5,5,0,0,14,1
108,私立,一般大學,1021,真理大學,人文學院,02211064,宗教文化與資訊管理學系,碩士在職專班,-,5,5,0,0,15,0
108,私立,一般大學,1021,真理大學,財經學院,03111014,經濟學系,碩士班(日間),-,3,3,0,9,0,0
108,私立,一般大學,1021,真理大學,財經學院,04211031,法律學系,碩士班(日間),-,1,1,0,3,0,0
108,私立,一般大學,1021,真理大學,資訊與商業智慧學院,05499065,統計資訊與精算學系,碩士班(日間),-,2,1,0,6,0,0
108,私立,一般大學,1021,真理大學,資訊與商業智慧學院,06132041,資訊工程學系,碩士班(日間),-,1,1,0,3,0,0
108,私立,一般大學,1021,真理大學,管理學院,04131020,企業管理學系,碩士班(日間),-,5,5,0,15,0,0
108,私立,一般大學,1021,真理大學,管理學院,04131020,企業管理學系,碩士在職專班,-,4,4,0,12,0,0
108,私立,一般大學,1021,真理大學,觀光休閒與運動學院,10151044,觀光事業學系,碩士班(日間),-,3,1,0,1,8,0
108,私立,一般大學,1021,真理大學,觀光休閒與運動學院,10152046,休閒遊憩事業學系,碩士班(日間),-,1,1,0,5,0,0
108,私立,一般大學,1021,真理大學,觀光休閒與運動學院,10152063,農業暨休閒產業研究所,碩士班(日間),-,9,9,0,27,0,0
108,私立,一般大學,1022,大同大學,工程學院,07111021,化學工程與生物科技學系,碩士班(日間),-,19,19,0,64,0,0
108,私立,一般大學,1022,大同大學,工程學院,07111021,化學工程與生物科技學系,碩士在職專班,-,5,5,0,15,0,0
108,私立,一般大學,1022,大同大學,工程學院,07112016,材料工程學系,碩士班(日間),-,15,15,0,24,1,2
108,私立,一般大學,1022,大同大學,工程學院,07112016,材料工程學系,博士班,-,1,0,0,5,1,0
108,私立,一般大學,1022,大同大學,工程學院,07151014,機械工程學系,碩士班(日間),-,18,17,0,55,0,2
108,私立,一般大學,1022,大同大學,工程學院,07151014,機械工程學系,碩士在職專班,-,1,0,0,3,0,0
108,私立,一般大學,1022,大同大學,工程學院,07194019,工程管理學位學程碩士在職專班,碩士在職專班,-,11,11,0,29,0,1
108,私立,一般大學,1022,大同大學,設計學院,02112004,媒體設計學系,碩士班(日間),-,1,1,0,3,0,0
108,私立,一般大學,1022,大同大學,設計學院,02122003,設計科學研究所,博士班,-,4,2,0,20,0,0
108,私立,一般大學,1022,大同大學,設計學院,02123005,工業設計學系,碩士班(日間),-,23,22,0,70,0,5
108,私立,一般大學,1022,大同大學,設計學院,02123005,工業設計學系,碩士在職專班,-,8,7,0,24,0,0
108,私立,一般大學,1022,大同大學,經營學院,04131007,事業經營學系,碩士班(日間),-,14,14,0,35,7,0
108,私立,一般大學,1022,大同大學,經營學院,04131007,事業經營學系,碩士在職專班,-,7,6,0,17,1,0
108,私立,一般大學,1022,大同大學,經營學院,06131006,資訊經營學系,碩士班(日間),-,5,5,0,8,0,0
108,私立,一般大學,1022,大同大學,經營學院,06131006,資訊經營學系,碩士在職專班,-,10,8,0,10,0,0
108,私立,一般大學,1022,大同大學,電機資訊學院,06131012,資訊工程學系,碩士班(日間),-,6,6,0,21,3,0
108,私立,一般大學,1022,大同大學,電機資訊學院,06131012,資訊工程學系,碩士在職專班,-,2,1,0,6,0,0
108,私立,一般大學,1022,大同大學,電機資訊學院,06131012,資訊工程學系,博士班,-,1,0,0,5,0,0
108,私立,一般大學,1022,大同大學,電機資訊學院,07141010,電機工程學系,碩士班(日間),-,20,20,0,72,2,0
108,私立,一般大學,1022,大同大學,電機資訊學院,07141010,電機工程學系,碩士在職專班,-,3,2,0,7,1,0
108,私立,一般大學,1022,大同大學,電機資訊學院,07141013,通訊工程研究所,碩士班(日間),-,3,3,0,16,0,0
108,私立,一般大學,1022,大同大學,電機資訊學院,07141013,通訊工程研究所,碩士在職專班,-,1,0,0,3,0,0
108,私立,一般大學,1022,大同大學,電機資訊學院,07141013,通訊工程研究所,博士班,-,1,1,0,6,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,人文社會學院,01114002,教育領導與評鑑研究所,碩士班(日間),-,4,3,0,12,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,人文社會學院,01114002,教育領導與評鑑研究所,碩士在職專班,-,16,15,0,48,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,人文社會學院,02311005,應用英語系,碩士班(日間),-,7,2,0,21,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,人文社會學院,02311005,應用英語系,碩士在職專班,-,9,8,0,27,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,人文社會學院,02311006,應用日語系,碩士班(日間),-,1,1,0,3,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,05121063,生物與食品科技系,碩士班(日間),-,8,7,0,24,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,06131043,資訊工程系,碩士班(日間),-,8,8,0,26,1,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07111048,化學工程與材料工程系,碩士班(日間),-,15,15,0,44,0,1
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07141039,電機工程系,碩士班(日間),-,19,19,0,55,2,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07141039,電機工程系,博士班,-,3,2,0,14,1,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07141040,電子工程系,碩士班(日間),-,20,20,0,56,5,2
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07141042,光電工程系,碩士班(日間),-,11,11,0,30,3,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07151045,機械工程系,碩士班(日間),-,25,24,0,73,4,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,工學院,07151045,機械工程系機電科技博士班,博士班,-,3,0,0,15,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04111013,會計資訊系,碩士班(日間),-,9,8,0,27,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04121021,財務金融系,碩士班(日間),-,9,7,0,27,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04131015,企業管理系,碩士班(日間),-,16,15,0,45,3,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04131015,企業管理系,碩士在職專班,-,23,20,0,69,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04131015,企業管理系人力資源管理碩士在職專班,碩士在職專班,-,10,10,0,30,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04131029,高階主管企管碩士在職專班,碩士在職專班,-,14,14,0,40,2,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04132024,行銷與流通管理系,碩士班(日間),-,7,6,0,21,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04132024,行銷與流通管理系,碩士在職專班,-,13,10,0,39,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04199060,工業管理與資訊系工業管理碩士在職專班,碩士在職專班,-,7,7,0,21,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04199060,工業管理與資訊系工業管理碩士班,碩士班(日間),-,3,3,0,9,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04199064,全球經營管理碩士班,碩士班(日間),-,35,34,0,105,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04212033,財經法律研究所,碩士班(日間),-,3,0,0,9,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,04212033,財經法律研究所,碩士在職專班,-,3,3,0,9,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,06131036,資訊管理系,碩士班(日間),-,4,4,0,12,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,06131036,資訊管理系,碩士在職專班,-,11,10,0,32,1,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,06134061,大數據分析碩士學位學程,碩士在職專班,-,4,4,0,10,2,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,10131056,餐旅管理系,碩士班(日間),-,3,3,0,9,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,10152058,休閒事業管理系,碩士班(日間),-,7,6,0,21,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,商管學院,10152058,休閒事業管理系,碩士在職專班,-,16,15,0,48,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,數位設計學院,02112008,視覺傳達設計系,碩士班(日間),-,3,2,0,9,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,數位設計學院,02123010,創新產品設計系,碩士班(日間),-,3,1,0,9,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,數位設計學院,03214011,資訊傳播系,碩士班(日間),-,1,1,0,3,0,0
108,私立,技專校院,1023,南臺學校財團法人南臺科技大學,數位設計學院,06132038,多媒體與電腦娛樂科學系,碩士班(日間),-,9,7,0,27,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,06131028,資訊工程系碩士在職專班,碩士在職專班,-,3,2,0,9,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,06131028,資訊工程系碩士班,碩士班(日間),-,5,5,0,14,2,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07112034,材料工程系,碩士班(日間),-,1,1,0,3,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07112034,材料工程系,碩士在職專班,-,9,9,0,26,1,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07121038,環境工程系,碩士班(日間),-,5,5,0,14,1,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07121038,環境工程系,碩士在職專班,-,6,6,0,18,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07121038,環境工程系_土壤與地下水汙染調查整治實務產業碩士專班,碩士班(日間),-,5,0,0,13,2,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07141025,電機工程系,碩士班(日間),-,4,4,0,13,1,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07141025,電機工程系,碩士在職專班,-,4,4,0,9,3,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07141026,電子工程系,碩士班(日間),-,3,3,0,10,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07141026,電子工程系,碩士在職專班,-,1,1,0,4,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07141029,電腦與通訊系,碩士班(日間),-,2,2,0,4,2,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07151030,機械工程系,碩士班(日間),-,8,8,0,24,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07151030,機械工程系,碩士在職專班,-,5,4,0,15,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07151030,機械工程系_外國學生專班,碩士班(日間),-,1,0,0,3,0,0
108,私立,技專校院,1024,崑山科技大學,工程學院,07151030,機械工程系_智慧製造產業碩士專班,碩士班(日間),-,8,0,0,24,0,0
