學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,專任教師數-教師總數,專任教師數-教師總數男,專任教師數-教師總數女,專任教師數-教授男,專任教師數-教授女,專任教師數-副教授男,專任教師數-副教授女,專任教師數-助理教授男,專任教師數-助理教授女,專任教師數-講師男,專任教師數-講師女,專任教師數-其他教師男,專任教師數-其他教師女,專任助理教授以上總人數,專任助理教授以上總人數男,專任助理教授以上總人數女,專任講師以上總人數,專任講師以上總人數男,專任講師以上總人數女
107,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,18,9,9,2,0,5,2,1,3,1,3,0,1,13,8,5,17,9,8
107,公立,一般大學,0049,國立臺灣體育運動大學,02152002,舞蹈學系,9,2,7,0,2,1,1,1,3,0,1,0,0,8,2,6,9,2,7
107,公立,一般大學,0049,國立臺灣體育運動大學,10141003,競技運動學系,14,10,4,3,2,3,2,3,0,1,0,0,0,13,9,4,14,10,4
107,公立,一般大學,0049,國立臺灣體育運動大學,10141004,球類運動學系,10,10,0,3,0,2,0,3,0,2,0,0,0,8,8,0,10,10,0
107,公立,一般大學,0049,國立臺灣體育運動大學,10141005,技擊運動學系,7,6,1,2,0,1,1,1,0,2,0,0,0,5,4,1,7,6,1
107,公立,一般大學,0049,國立臺灣體育運動大學,10142006,運動健康科學學系,9,7,2,1,0,2,1,4,1,0,0,0,0,9,7,2,9,7,2
107,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,7,4,3,1,1,3,2,0,0,0,0,0,0,7,4,3,7,4,3
107,公立,一般大學,0049,國立臺灣體育運動大學,10152008,休閒運動管理研究所,5,4,1,1,0,2,1,1,0,0,0,0,0,5,4,1,5,4,1
107,公立,一般大學,0049,國立臺灣體育運動大學,10152010,運動事業管理學系,9,7,2,4,1,3,1,0,0,0,0,0,0,9,7,2,9,7,2
107,公立,一般大學,0049,國立臺灣體育運動大學,10152012,運動資訊與傳播學系,8,8,0,1,0,3,0,4,0,0,0,0,0,8,8,0,8,8,0
107,公立,一般大學,0049,國立臺灣體育運動大學,99999Z01,通識教育中心,3,0,3,0,0,0,2,0,0,0,1,0,0,2,0,2,3,0,3
107,公立,一般大學,0049,國立臺灣體育運動大學,99999Z03,學生事務處,5,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
107,公立,一般大學,0049,國立臺灣體育運動大學,99999Z05,師資培育中心,4,4,0,0,0,2,0,2,0,0,0,0,0,4,4,0,4,4,0
107,公立,一般大學,0049,國立臺灣體育運動大學,99999Z07,體育室,6,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
107,公立,技專校院,0050,國立臺中科技大學,02112005,多媒體設計系,10,8,2,2,1,3,0,3,1,0,0,0,0,10,8,2,10,8,2
107,公立,技專校院,0050,國立臺中科技大學,02123006,商業設計系,14,8,6,2,0,4,3,2,1,0,2,0,0,12,8,4,14,8,6
107,公立,技專校院,0050,國立臺中科技大學,02123007,創意商品設計系,8,6,2,1,0,3,0,2,1,0,1,0,0,7,6,1,8,6,2
107,公立,技專校院,0050,國立臺中科技大學,02124008,室內設計系,9,4,5,1,0,3,1,0,4,0,0,0,0,9,4,5,9,4,5
107,公立,技專校院,0050,國立臺中科技大學,02311003,應用英語系,21,6,15,0,3,1,5,4,3,1,4,0,0,16,5,11,21,6,15
107,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,20,9,11,0,1,3,3,4,5,2,1,0,1,16,7,9,19,9,10
107,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系,12,1,11,0,3,0,7,1,1,0,0,0,0,12,1,11,12,1,11
107,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,23,5,18,2,3,2,5,1,10,0,0,0,0,23,5,18,23,5,18
107,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,16,8,8,2,2,4,3,2,3,0,0,0,0,16,8,8,16,8,8
107,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系,10,4,6,3,3,1,2,0,1,0,0,0,0,10,4,6,10,4,6
107,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,22,11,11,1,5,7,4,3,2,0,0,0,0,22,11,11,22,11,11
107,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系,18,9,9,2,1,4,4,2,4,1,0,0,0,17,8,9,18,9,9
107,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系,11,9,2,4,2,2,0,2,0,1,0,0,0,10,8,2,11,9,2
107,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營系,20,7,13,3,0,3,9,1,4,0,0,0,0,20,7,13,20,7,13
107,公立,技專校院,0050,國立臺中科技大學,05421032,應用統計系,7,5,2,3,0,2,1,0,1,0,0,0,0,7,5,2,7,5,2
107,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,30,19,11,7,1,7,3,5,7,0,0,0,0,30,19,11,30,19,11
107,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系,13,9,4,4,3,3,1,2,0,0,0,0,0,13,9,4,13,9,4
107,公立,技專校院,0050,國立臺中科技大學,09131037,護理系,54,2,52,1,4,1,6,0,5,0,6,0,31,17,2,15,23,2,21
107,公立,技專校院,0050,國立臺中科技大學,09211038,老人服務事業管理系,8,7,1,2,0,4,0,1,1,0,0,0,0,8,7,1,8,7,1
107,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,10,2,8,0,2,2,0,0,5,0,1,0,0,9,2,7,10,2,8
107,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,11,5,6,2,2,2,1,1,3,0,0,0,0,11,5,6,11,5,6
107,公立,技專校院,0050,國立臺中科技大學,99999Z01,通識教育中心,29,15,14,7,1,4,5,4,7,0,1,0,0,28,15,13,29,15,14
107,公立,技專校院,0050,國立臺中科技大學,99999Z03,軍訓教官,9,3,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0
107,公立,技專校院,0050,國立臺中科技大學,99999Z04,護理教師,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,公立,技專校院,0050,國立臺中科技大學,99999Z07,體育室,21,14,7,6,0,4,5,3,0,1,2,0,0,18,13,5,21,14,7
107,公立,技專校院,0050,國立臺中科技大學,99999Z08,語言中心,12,2,10,0,1,0,3,0,0,2,6,0,0,4,0,4,12,2,10
107,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,7,4,3,0,0,1,0,3,3,0,0,0,0,7,4,3,7,4,3
107,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所,3,3,0,1,0,0,0,2,0,0,0,0,0,3,3,0,3,3,0
107,公立,技專校院,0051,國立臺北商業大學,02123019,商品創意經營系,7,4,3,0,1,0,1,4,1,0,0,0,0,7,4,3,7,4,3
107,公立,技專校院,0051,國立臺北商業大學,02199Y74,創新經營學院,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
107,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,16,5,11,0,1,3,6,2,2,0,2,0,0,14,5,9,16,5,11
107,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,20,8,12,4,4,3,6,1,1,0,1,0,0,19,8,11,20,8,12
107,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,20,10,10,3,1,6,5,0,1,1,3,0,0,16,9,7,20,10,10
107,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,14,6,8,1,1,5,4,0,1,0,2,0,0,12,6,6,14,6,8
107,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,25,16,9,4,1,10,6,0,0,2,2,0,0,21,14,7,25,16,9
107,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,25,13,12,3,2,6,5,0,2,4,3,0,0,18,9,9,25,13,12
107,公立,技專校院,0051,國立臺北商業大學,04199015,商業設計管理系,7,4,3,0,0,2,1,2,2,0,0,0,0,7,4,3,7,4,3
107,公立,技專校院,0051,國立臺北商業大學,04199021,貿易實務法律暨談判碩士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
107,公立,技專校院,0051,國立臺北商業大學,04199Y70,財經學院,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
107,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,19,12,7,4,0,5,4,2,0,1,3,0,0,15,11,4,19,12,7
107,公立,技專校院,0051,國立臺北商業大學,06131018,資訊與決策科學研究所,5,5,0,5,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0
107,公立,技專校院,0051,國立臺北商業大學,99999Z01,通識教育中心,20,13,7,1,0,3,4,9,1,0,1,0,1,18,13,5,19,13,6
107,公立,技專校院,0051,國立臺北商業大學,99999Z03,軍訓教官,13,8,5,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0
107,公立,技專校院,0051,國立臺北商業大學,99999Z07,體育室,9,5,4,2,2,0,0,0,2,2,0,1,0,6,2,4,8,4,4
107,公立,一般大學,0052,國立屏東大學,01111001,教育學系,13,7,6,3,2,4,4,0,0,0,0,0,0,13,7,6,13,7,6
107,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,11,2,9,0,3,0,4,2,2,0,0,0,0,11,2,9,11,2,9
107,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,9,0,9,0,3,0,2,0,4,0,0,0,0,9,0,9,9,0,9
107,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所,7,5,2,2,0,3,2,0,0,0,0,0,0,7,5,2,7,5,2
107,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,11,1,10,0,0,0,6,1,4,0,0,0,0,11,1,10,11,1,10
107,公立,一般大學,0052,國立屏東大學,01199023,科普傳播學系,9,4,5,0,2,1,0,3,3,0,0,0,0,9,4,5,9,4,5
107,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,10,7,3,3,1,3,0,1,2,0,0,0,0,10,7,3,10,7,3
107,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,13,4,9,1,2,1,4,1,2,1,1,0,0,11,3,8,13,4,9
107,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,10,7,3,3,0,3,1,1,2,0,0,0,0,10,7,3,10,7,3
107,公立,一般大學,0052,國立屏東大學,02299034,原住民族健康休閒與文化產業學士學位學程原住民專班,4,3,1,0,0,1,0,2,1,0,0,0,0,4,3,1,4,3,1
107,公立,一般大學,0052,國立屏東大學,02299Y11,人文社會學院,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,公立,一般大學,0052,國立屏東大學,02311029,英語學系,12,5,7,0,0,1,2,2,5,2,0,0,0,10,3,7,12,5,7
107,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,11,3,8,0,0,0,4,2,3,1,1,0,0,9,2,7,11,3,8
107,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,9,4,5,0,0,0,3,3,2,1,0,0,0,8,3,5,9,4,5
107,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,14,7,7,1,4,5,3,1,0,0,0,0,0,14,7,7,14,7,7
107,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,11,8,3,1,0,4,2,3,1,0,0,0,0,11,8,3,11,8,3
107,公立,一般大學,0052,國立屏東大學,04111038,會計學系,11,6,5,0,0,5,2,1,1,0,2,0,0,9,6,3,11,6,5
107,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,12,7,5,2,1,4,2,1,1,0,1,0,0,11,7,4,12,7,5
107,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,12,6,6,4,2,1,2,0,0,1,1,0,1,9,5,4,11,6,5
107,公立,一般大學,0052,國立屏東大學,04131042,商業自動化與管理學系,9,6,3,2,0,2,3,2,0,0,0,0,0,9,6,3,9,6,3
107,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,8,5,3,2,1,1,2,2,0,0,0,0,0,8,5,3,8,5,3
107,公立,一般大學,0052,國立屏東大學,04141044,國際貿易學系,10,4,6,1,0,3,5,0,1,0,0,0,0,10,4,6,10,4,6
107,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,11,7,4,1,1,5,2,1,0,0,1,0,0,10,7,3,11,7,4
107,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,12,9,3,3,1,3,1,3,1,0,0,0,0,12,9,3,12,9,3
107,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,14,13,1,5,0,3,1,5,0,0,0,0,0,14,13,1,14,13,1
107,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,11,11,0,6,0,3,0,2,0,0,0,0,0,11,11,0,11,11,0
107,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,10,7,3,1,1,4,1,1,1,1,0,0,0,9,6,3,10,7,3
107,公立,一般大學,0052,國立屏東大學,06131061,資訊科學系,11,11,0,4,0,3,0,4,0,0,0,0,0,11,11,0,11,11,0
107,公立,一般大學,0052,國立屏東大學,06199059,電腦與智慧型機器人學士學位學程,5,5,0,0,0,2,0,3,0,0,0,0,0,5,5,0,5,5,0
107,公立,一般大學,0052,國立屏東大學,06199062,電腦與通訊學系,7,7,0,1,0,4,0,2,0,0,0,0,0,7,7,0,7,7,0
107,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,10,10,0,4,0,5,0,1,0,0,0,0,0,10,10,0,10,10,0
107,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,8,5,3,2,0,1,2,1,1,1,0,0,0,7,4,3,8,5,3
107,公立,一般大學,0052,國立屏東大學,10152014,體育學系,16,16,0,6,0,5,0,2,0,3,0,0,0,13,13,0,16,16,0
107,公立,一般大學,0052,國立屏東大學,99999Z03,軍訓暨校安中心,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
107,公立,一般大學,0052,國立屏東大學,99999Z05,師資培育中心,5,4,1,1,0,1,0,2,1,0,0,0,0,5,4,1,5,4,1
107,公立,一般大學,0052,國立屏東大學,99999Z99,國際事務處,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系(建工校區/燕巢校區),12,9,3,3,0,4,1,2,1,0,0,0,1,11,9,2,11,9,2
107,公立,技專校院,0053,國立高雄科技大學,02123017,創新設計工程系(第一校區),9,6,3,0,0,2,0,4,3,0,0,0,0,9,6,3,9,6,3
107,公立,技專校院,0053,國立高雄科技大學,02311001,應用外語系(建工校區/燕巢校區),15,5,10,2,2,3,6,0,2,0,0,0,0,15,5,10,15,5,10
107,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系(第一校區),17,7,10,1,3,3,4,2,2,1,1,0,0,15,6,9,17,7,10
107,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系(第一校區),11,4,7,1,2,1,3,1,1,1,1,0,0,9,3,6,11,4,7
107,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系(第一校區),12,3,9,0,1,1,4,1,3,1,1,0,0,10,2,8,12,3,9
107,公立,技專校院,0053,國立高雄科技大學,04111014,會計系(建工校區/燕巢校區),9,4,5,1,0,2,3,1,2,0,0,0,0,9,4,5,9,4,5
107,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系(第一校區),9,5,4,1,0,4,2,0,1,0,1,0,0,8,5,3,9,5,4
107,公立,技專校院,0053,國立高雄科技大學,04111041,財富與稅務管理系(建工校區/燕巢校區),15,11,4,3,2,7,0,1,1,0,1,0,0,14,11,3,15,11,4
107,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系(建工校區/燕巢校區),12,8,4,1,3,3,1,4,0,0,0,0,0,12,8,4,12,8,4
107,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系(第一校區),10,6,4,2,3,2,0,2,1,0,0,0,0,10,6,4,10,6,4
107,公立,技專校院,0053,國立高雄科技大學,04121052,財務金融學院(第一校區),2,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0
107,公立,技專校院,0053,國立高雄科技大學,04121104,金融系(第一校區),16,10,6,6,1,4,4,0,1,0,0,0,0,16,10,6,16,10,6
107,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系(第一校區),9,5,4,1,3,3,1,1,0,0,0,0,0,9,5,4,9,5,4
107,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系(建工校區/燕巢校區),13,9,4,3,0,4,2,2,1,0,0,0,1,12,9,3,12,9,3
107,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系(楠梓校區/旗津校區),9,8,1,1,0,6,1,1,0,0,0,0,0,9,8,1,9,8,1
107,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系(第一校區),19,14,5,7,0,5,4,2,1,0,0,0,0,19,14,5,19,14,5
107,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系(第一校區),17,13,4,6,0,5,1,2,3,0,0,0,0,17,13,4,17,13,4
107,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系(建工校區/燕巢校區),12,8,4,5,1,2,3,1,0,0,0,0,0,12,8,4,12,8,4
107,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系(建工校區/燕巢校區),13,6,7,0,2,2,3,3,1,1,0,0,1,11,5,6,12,6,6
107,公立,技專校院,0053,國立高雄科技大學,04199Y31,管理學院(建工校區/燕巢校區),1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
107,公立,技專校院,0053,國立高雄科技大學,04199Y31,管理學院(第一校區),1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
107,公立,技專校院,0053,國立高雄科技大學,04212068,科技法律研究所(第一校區),7,5,2,2,1,3,1,0,0,0,0,0,0,7,5,2,7,5,2
107,公立,技專校院,0053,國立高雄科技大學,05121010,海洋生物技術系(楠梓校區/旗津校區),9,6,3,1,1,5,2,0,0,0,0,0,0,9,6,3,9,6,3
107,公立,技專校院,0053,國立高雄科技大學,06131066,海事資訊科技系(楠梓校區/旗津校區),9,8,1,7,0,1,0,0,1,0,0,0,0,9,8,1,9,8,1
107,公立,技專校院,0053,國立高雄科技大學,06131067,資訊工程系(建工校區/燕巢校區),9,7,2,3,0,2,1,2,1,0,0,0,0,9,7,2,9,7,2
107,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系(建工校區/燕巢校區),16,10,6,2,1,7,1,1,2,0,1,0,1,14,10,4,15,10,5
107,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系(第一校區),19,16,3,10,2,4,1,2,0,0,0,0,0,19,16,3,19,16,3
107,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系(楠梓校區/旗津校區),12,8,4,0,0,4,1,4,3,0,0,0,0,12,8,4,12,8,4
107,公立,技專校院,0053,國立高雄科技大學,07111085,化學工程與材料工程系(建工校區/燕巢校區),26,25,1,12,0,7,0,6,1,0,0,0,0,26,25,1,26,25,1
107,公立,技專校院,0053,國立高雄科技大學,07121030,海洋環境工程系(楠梓校區/旗津校區),12,8,4,4,1,3,3,1,0,0,0,0,0,12,8,4,12,8,4
107,公立,技專校院,0053,國立高雄科技大學,07121086,環境與安全衛生工程系(第一校區),23,19,4,10,0,7,1,2,3,0,0,0,0,23,19,4,23,19,4
107,公立,技專校院,0053,國立高雄科技大學,07141018,微電子工程系(楠梓校區/旗津校區),12,11,1,5,0,5,0,1,1,0,0,0,0,12,11,1,12,11,1
107,公立,技專校院,0053,國立高雄科技大學,07141021,電訊工程系(楠梓校區/旗津校區),11,9,2,4,0,5,2,0,0,0,0,0,0,11,9,2,11,9,2
107,公立,技專校院,0053,國立高雄科技大學,07141069,光電與通訊工程研究所(建工校區/燕巢校區),8,6,2,3,1,2,0,1,1,0,0,0,0,8,6,2,8,6,2
107,公立,技專校院,0053,國立高雄科技大學,07141075,電腦與通訊工程系(第一校區),20,19,1,4,0,9,0,6,1,0,0,0,0,20,19,1,20,19,1
107,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(建工校區/燕巢校區),29,27,2,14,1,8,0,5,0,0,0,0,1,28,27,1,28,27,1
107,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(第一校區),10,10,0,7,0,2,0,1,0,0,0,0,0,10,10,0,10,10,0
107,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系(建工校區/燕巢校區),28,27,1,11,0,10,0,5,0,1,0,0,1,26,26,0,27,27,0
107,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程研究所(第一校區),8,7,1,3,0,3,1,1,0,0,0,0,0,8,7,1,8,7,1
107,公立,技專校院,0053,國立高雄科技大學,07151026,輪機工程系(楠梓校區/旗津校區),25,24,1,8,0,7,1,7,0,2,0,0,0,23,22,1,25,24,1
107,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系(建工校區/燕巢校區),31,29,2,20,0,5,0,3,1,0,0,1,1,29,28,1,29,28,1
107,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系(建工校區/燕巢校區),28,27,1,10,0,11,1,5,0,0,0,1,0,27,26,1,27,26,1
107,公立,技專校院,0053,國立高雄科技大學,07151078,機械與自動化工程系(第一校區),23,23,0,14,0,5,0,4,0,0,0,0,0,23,23,0,23,23,0
107,公立,技專校院,0053,國立高雄科技大學,07163029,造船及海洋工程系(楠梓校區/旗津校區),15,13,2,4,0,7,1,1,1,1,0,0,0,14,12,2,15,13,2
107,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系(建工校區/燕巢校區),16,13,3,4,0,6,2,2,1,1,0,0,0,15,12,3,16,13,3
107,公立,技專校院,0053,國立高雄科技大學,07199Y40,工學院(第一校區),1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
107,公立,技專校院,0053,國立高雄科技大學,07211039,水產食品科學系(楠梓校區/旗津校區),17,10,7,3,3,4,2,3,2,0,0,0,0,17,10,7,17,10,7
107,公立,技專校院,0053,國立高雄科技大學,07321077,土木工程系(建工校區/燕巢校區),26,25,1,10,0,7,1,7,0,1,0,0,0,25,24,1,26,25,1
107,公立,技專校院,0053,國立高雄科技大學,07321082,營建工程系(第一校區),18,17,1,6,1,4,0,7,0,0,0,0,0,18,17,1,18,17,1
107,公立,技專校院,0053,國立高雄科技大學,08193007,海洋事務與產業管理研究所(楠梓校區/旗津校區),5,5,0,1,0,2,0,2,0,0,0,0,0,5,5,0,5,5,0
107,公立,技專校院,0053,國立高雄科技大學,08311045,漁業生產與管理系(楠梓校區/旗津校區),11,11,0,1,0,5,0,3,0,2,0,0,0,9,9,0,11,11,0
107,公立,技專校院,0053,國立高雄科技大學,08312047,水產養殖系(楠梓校區/旗津校區),15,11,4,4,1,5,2,2,0,0,1,0,0,14,11,3,15,11,4
107,公立,技專校院,0053,國立高雄科技大學,10151055,海洋休閒管理系(楠梓校區/旗津校區),9,7,2,0,1,6,1,1,0,0,0,0,0,9,7,2,9,7,2
107,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系(建工校區/燕巢校區),10,9,1,4,0,3,0,2,0,0,1,0,0,9,9,0,10,9,1
107,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系(楠梓校區/旗津校區),13,10,3,8,0,0,2,1,1,1,0,0,0,12,9,3,13,10,3
107,公立,技專校院,0053,國立高雄科技大學,10414061,航運技術系(楠梓校區/旗津校區),16,15,1,3,0,6,0,4,1,2,0,0,0,14,13,1,16,15,1
107,公立,技專校院,0053,國立高雄科技大學,99999Z01,共同科目(第一校區),4,3,1,0,0,0,0,2,0,1,1,0,0,2,2,0,4,3,1
107,公立,技專校院,0053,國立高雄科技大學,99999Z01,基礎教育中心(楠梓校區/旗津校區),13,4,9,1,1,1,2,2,2,0,4,0,0,9,4,5,13,4,9
107,公立,技專校院,0053,國立高雄科技大學,99999Z01,通識(教育)中心(建工校區/燕巢校區),9,8,1,1,0,3,0,3,1,1,0,0,0,8,7,1,9,8,1
107,公立,技專校院,0053,國立高雄科技大學,99999Z03,軍訓教官(建工校區/燕巢校區),7,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
107,公立,技專校院,0053,國立高雄科技大學,99999Z03,軍訓教官(第一校區),3,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
107,公立,技專校院,0053,國立高雄科技大學,99999Z03,軍訓教官(楠梓校區/旗津校區),6,5,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
107,公立,技專校院,0053,國立高雄科技大學,99999Z07,體育教育中心(建工校區/燕巢校區),14,9,5,7,0,2,3,0,1,0,1,0,0,13,9,4,14,9,5
107,公立,技專校院,0053,國立高雄科技大學,99999Z07,體育教育中心(楠梓校區/旗津校區),4,3,1,0,0,3,1,0,0,0,0,0,0,4,3,1,4,3,1
107,公立,技專校院,0053,國立高雄科技大學,99999Z08,外語教育中心(楠梓校區/旗津校區),8,0,8,0,1,0,3,0,1,0,3,0,0,5,0,5,8,0,8
107,公立,技專校院,0053,國立高雄科技大學,99999Z08,語文中心(建工校區/燕巢校區),7,1,6,0,0,0,2,0,3,1,1,0,0,5,0,5,7,1,6
107,公立,技專校院,0053,國立高雄科技大學,99999Z08,語言教學中心(第一校區),2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
107,公立,技專校院,0053,國立高雄科技大學,99999Z99,創新創業中心(第一校區),4,4,0,0,0,0,0,3,0,1,0,0,0,3,3,0,4,4,0
107,公立,技專校院,0144,國立臺灣戲曲學院,02151001,戲曲音樂學系,4,3,1,0,0,1,1,1,0,1,0,0,0,3,2,1,4,3,1
107,公立,技專校院,0144,國立臺灣戲曲學院,02152004,歌仔戲學系,5,2,3,1,0,0,1,1,1,0,1,0,0,4,2,2,5,2,3
107,公立,技專校院,0144,國立臺灣戲曲學院,02152005,京劇學系,4,1,3,0,0,0,1,1,0,0,2,0,0,2,1,1,4,1,3
107,公立,技專校院,0144,國立臺灣戲曲學院,02152006,客家戲學系,4,1,3,0,0,0,1,0,2,1,0,0,0,3,0,3,4,1,3
