學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別[日間],專業必修實際開設學分數,專業選修實際開設學分數
105,2,公立,一般大學,0012,國立臺灣海洋大學,04212010,海洋法政學士學位學程,學士班(日間),27,10
105,2,公立,一般大學,0012,國立臺灣海洋大學,05121014,生命科學暨生物科技學系,學士班(日間),32,32
105,2,公立,一般大學,0012,國立臺灣海洋大學,05323020,海洋環境資訊系,學士班(日間),28,55
105,2,公立,一般大學,0012,國立臺灣海洋大學,06131028,資訊工程學系,學士班(日間),47,131
105,2,公立,一般大學,0012,國立臺灣海洋大學,07122040,河海工程學系,學士班(日間),78,113
105,2,公立,一般大學,0012,國立臺灣海洋大學,07141025,電機工程學系,學士班(日間),68,73
105,2,公立,一般大學,0012,國立臺灣海洋大學,07141027,光電與材料科技學士學位學程,學士班(日間),23,7
105,2,公立,一般大學,0012,國立臺灣海洋大學,07141030,通訊與導航工程學系,學士班(日間),33,28
105,2,公立,一般大學,0012,國立臺灣海洋大學,07151036,機械與機電工程學系,學士班(日間),111,76
105,2,公立,一般大學,0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,學士班(日間),30,82
105,2,公立,一般大學,0012,國立臺灣海洋大學,07163035,輪機工程學系,學士班(日間),69,89
105,2,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,學士班(日間),60,60
105,2,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,學士班(日間),25,59
105,2,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,學士班(日間),49,47
105,2,公立,一般大學,0012,國立臺灣海洋大學,10411050,運輸科學系,學士班(日間),66,82
105,2,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,學士班(日間),47,78
105,2,公立,一般大學,0012,國立臺灣海洋大學,10414052,商船學系,學士班(日間),72,65
105,2,公立,一般大學,0013,國立中正大學,01112005,成人及繼續教育學系,學士班(日間),27,21
105,2,公立,一般大學,0013,國立中正大學,02221015,歷史學系,學士班(日間),15,54
105,2,公立,一般大學,0013,國立中正大學,02231016,哲學系,學士班(日間),12,28
105,2,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,學士班(日間),81,30
105,2,公立,一般大學,0013,國立中正大學,02322011,中國文學系,學士班(日間),22,54
105,2,公立,一般大學,0013,國立中正大學,03111017,經濟學系,學士班(日間),48,33
105,2,公立,一般大學,0013,國立中正大學,03121018,政治學系,學士班(日間),42,25
105,2,公立,一般大學,0013,國立中正大學,03131019,心理學系,學士班(日間),15,24
105,2,公立,一般大學,0013,國立中正大學,03199025,勞工關係學系,學士班(日間),26,36
105,2,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,學士班(日間),19,44
105,2,公立,一般大學,0013,國立中正大學,03211028,傳播學系,學士班(日間),26,27
105,2,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,學士班(日間),31,18
105,2,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,學士班(日間),18,21
105,2,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,學士班(日間),62,11
105,2,公立,一般大學,0013,國立中正大學,04211039,法律學系,學士班(日間),88,17
105,2,公立,一般大學,0013,國立中正大學,04212040,財經法律學系,學士班(日間),37,24
105,2,公立,一般大學,0013,國立中正大學,05121041,生命科學系,學士班(日間),30,13
105,2,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,學士班(日間),49,7
105,2,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,學士班(日間),11,41
105,2,公立,一般大學,0013,國立中正大學,05331067,物理學系,學士班(日間),63,21
105,2,公立,一般大學,0013,國立中正大學,05411049,數學系,學士班(日間),76,25
105,2,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,學士班(日間),22,21
105,2,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,學士班(日間),57,21
105,2,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,學士班(日間),24,32
105,2,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,學士班(日間),40,60
105,2,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,學士班(日間),21,38
105,2,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,學士班(日間),29,39
105,2,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,學士班(日間),30,45
105,2,公立,一般大學,0013,國立中正大學,10141064,運動競技學系,學士班(日間),34,34
105,2,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,學士班(日間),32,31
105,2,公立,一般大學,0014,國立高雄師範大學,01113010,特殊教育學系,學士班(日間),37,30
105,2,公立,一般大學,0014,國立高雄師範大學,01141005,體育學系,學士班(日間),68,81
105,2,公立,一般大學,0014,國立高雄師範大學,02112022,視覺設計學系,學士班(日間),30,44
105,2,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,學士班(日間),24,39
105,2,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,學士班(日間),25.50,32
105,2,公立,一般大學,0014,國立高雄師範大學,02151013,音樂學系,學士班(日間),219,48.50
105,2,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,學士班(日間),3,27
105,2,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,學士班(日間),102,74
105,2,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,學士班(日間),12,12
105,2,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,學士班(日間),33,36
105,2,公立,一般大學,0014,國立高雄師範大學,05121034,生物科技系,學士班(日間),24,46
105,2,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,學士班(日間),72,29
105,2,公立,一般大學,0014,國立高雄師範大學,05331037,物理學系,學士班(日間),32,31
105,2,公立,一般大學,0014,國立高雄師範大學,05411038,數學系,學士班(日間),20,43
105,2,公立,一般大學,0014,國立高雄師範大學,06132039,軟體工程與管理學系,學士班(日間),27,33
105,2,公立,一般大學,0014,國立高雄師範大學,07141041,電子工程學系,學士班(日間),38,32
105,2,公立,一般大學,0014,國立高雄師範大學,07141042,光電與通訊工程學系,學士班(日間),26,29
105,2,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,學士班(日間),39,60
105,2,公立,一般大學,0015,國立彰化師範大學,01131006,公共事務與公民教育學系,學士班(日間),48,26
105,2,公立,一般大學,0015,國立彰化師範大學,01141007,工業教育與技術學系,學士班(日間),97,45
105,2,公立,一般大學,0015,國立彰化師範大學,01141011,運動學系,學士班(日間),26,54
105,2,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,學士班(日間),32,100.50
105,2,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,學士班(日間),54,39
105,2,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,學士班(日間),92,35
105,2,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,學士班(日間),38,87
105,2,公立,一般大學,0015,國立彰化師範大學,03142027,地理學系,學士班(日間),29,50
105,2,公立,一般大學,0015,國立彰化師範大學,04111028,會計學系,學士班(日間),63,43
105,2,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,學士班(日間),35,23
105,2,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,學士班(日間),44,36
105,2,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,學士班(日間),23,55
105,2,公立,一般大學,0015,國立彰化師範大學,05311035,化學系,學士班(日間),37,33
105,2,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,學士班(日間),63,83
105,2,公立,一般大學,0015,國立彰化師範大學,05411038,數學系,學士班(日間),58,79
105,2,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系,學士班(日間),41,36
105,2,公立,一般大學,0015,國立彰化師範大學,06131050,資訊工程學系,學士班(日間),38,33
105,2,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,學士班(日間),39,18
105,2,公立,一般大學,0015,國立彰化師範大學,07141043,電子工程學系,學士班(日間),46,49
105,2,公立,一般大學,0015,國立彰化師範大學,07151054,機電工程學系,學士班(日間),44,14
105,2,公立,一般大學,0016,國立陽明大學,05121007,生命科學系暨基因體科學研究所,學士班(日間),43,68
105,2,公立,一般大學,0016,國立陽明大學,05199062,學士班大一大二不分系,學士班(日間),37,8
105,2,公立,一般大學,0016,國立陽明大學,07193021,生物醫學工程學系,學士班(日間),39,48
105,2,公立,一般大學,0016,國立陽明大學,07193022,生醫光電暨奈米科學學士學位學程,學士班(日間),18,15
105,2,公立,一般大學,0016,國立陽明大學,09111059,牙醫學系,學士班(日間),87.60,6
105,2,公立,一般大學,0016,國立陽明大學,09121024,醫學系,學士班(日間),97.20,58
105,2,公立,一般大學,0016,國立陽明大學,09121024,醫學系七年制,學士班(日間),532.20,552
105,2,公立,一般大學,0016,國立陽明大學,09131048,護理學系,學士班(日間),49,10
105,2,公立,一般大學,0016,國立陽明大學,09141057,醫學生物技術暨檢驗學系,學士班(日間),50,28
105,2,公立,一般大學,0016,國立陽明大學,09141058,生物醫學影像暨放射科學系,學士班(日間),62,14
105,2,公立,一般大學,0016,國立陽明大學,09151047,物理治療暨輔助科技學系,學士班(日間),27,85
105,2,公立,一般大學,0016,國立陽明大學,09151047,物理治療暨輔助科技學系四年制,學士班(日間),15,3
105,2,公立,一般大學,0016,國立陽明大學,09161041,藥學系,學士班(日間),18,0
105,2,公立,一般大學,0017,國立臺北大學,02221005,歷史學系,學士班(日間),28,58
105,2,公立,一般大學,0017,國立臺北大學,02311004,應用外語學系,學士班(日間),30,47
105,2,公立,一般大學,0017,國立臺北大學,02322002,中國文學系,學士班(日間),28,62
105,2,公立,一般大學,0017,國立臺北大學,03111009,經濟學系,學士班(日間),30,64
105,2,公立,一般大學,0017,國立臺北大學,03141011,社會學系,學士班(日間),15,51
105,2,公立,一般大學,0017,國立臺北大學,04111017,會計學系,學士班(日間),22,29
105,2,公立,一般大學,0017,國立臺北大學,04121022,金融與合作經營學系,學士班(日間),19,48
105,2,公立,一般大學,0017,國立臺北大學,04122023,財政學系,學士班(日間),33,32
105,2,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),18,60
105,2,公立,一般大學,0017,國立臺北大學,04134013,公共行政暨政策學系,學士班(日間),31,74
105,2,公立,一般大學,0017,國立臺北大學,04134024,不動產與城鄉環境學系,學士班(日間),28,70
105,2,公立,一般大學,0017,國立臺北大學,04211028,法律學系,學士班(日間),22,102
105,2,公立,一般大學,0017,國立臺北大學,05421033,統計學系,學士班(日間),18,56
105,2,公立,一般大學,0017,國立臺北大學,07141035,電機工程學系,學士班(日間),28,60
105,2,公立,一般大學,0017,國立臺北大學,07141036,資訊工程學系,學士班(日間),33,34
105,2,公立,一般大學,0017,國立臺北大學,07141037,通訊工程學系,學士班(日間),29,31
105,2,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,學士班(日間),29,47
105,2,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),6,70
105,2,公立,一般大學,0018,國立嘉義大學,01111001,教育學系,學士班(日間),37,38
105,2,公立,一般大學,0018,國立嘉義大學,01113017,特殊教育學系,學士班(日間),32,26
105,2,公立,一般大學,0018,國立嘉義大學,01116021,數位學習設計與管理學系,學士班(日間),21,42
105,2,公立,一般大學,0018,國立嘉義大學,01121016,幼兒教育學系,學士班(日間),27,24
105,2,公立,一般大學,0018,國立嘉義大學,02131025,視覺藝術學系,學士班(日間),28,24
105,2,公立,一般大學,0018,國立嘉義大學,02151024,音樂學系,學士班(日間),234,69
105,2,公立,一般大學,0018,國立嘉義大學,02221033,應用歷史學系,學士班(日間),19,43
105,2,公立,一般大學,0018,國立嘉義大學,02311031,外國語言學系,學士班(日間),31,30
105,2,公立,一般大學,0018,國立嘉義大學,02322029,中國文學系,學士班(日間),25,36
105,2,公立,一般大學,0018,國立嘉義大學,03111034,應用經濟學系,學士班(日間),26,33
105,2,公立,一般大學,0018,國立嘉義大學,03131035,輔導與諮商學系,學士班(日間),38,45
105,2,公立,一般大學,0018,國立嘉義大學,04121041,財務金融學系,學士班(日間),26,27
105,2,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,學士班(日間),23,29
105,2,公立,一般大學,0018,國立嘉義大學,04143044,行銷與觀光管理學系,學士班(日間),19,24
105,2,公立,一般大學,0018,國立嘉義大學,04199045,生物事業管理學系,學士班(日間),27,30
105,2,公立,一般大學,0018,國立嘉義大學,05111047,水生生物科學系,學士班(日間),29,30
105,2,公立,一般大學,0018,國立嘉義大學,05111052,生物資源學系,學士班(日間),24,41
105,2,公立,一般大學,0018,國立嘉義大學,05121053,生化科技學系,學士班(日間),21,35
105,2,公立,一般大學,0018,國立嘉義大學,05199058,微生物免疫與生物藥學系,學士班(日間),25,39
