學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),性別,申請延長修業年限因素之學生人數-小計,申請延長修業年限因素之學生人數-因畢業學分未修滿因素,申請延長修業年限因素之學生人數-因未通過畢業門檻(條件)因素,申請延長修業年限因素之學生人數-因修讀雙主修因素,申請延長修業年限因素之學生人數-因修讀輔系因素,申請延長修業年限因素之學生人數-因修讀跨校學位因素,申請延長修業年限因素之學生人數-因出國學習因素,申請延長修業年限因素之學生人數-因修讀教育學程(學分學程)因素,申請延長修業年限因素之學生人數-其他因素 
108,私立,技專校院,1018,朝陽科技大學,03211006,傳播藝術系_香港二技專班,學士班(日間),男,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04111007,會計系,學士班(日間),男,15,12,3,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04111007,會計系,學士班(日間),女,18,8,10,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04121010,財務金融系,學士班(日間),男,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04121010,財務金融系,學士班(日間),女,5,3,2,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04123011,保險金融管理系,學士班(日間),男,6,4,2,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04123011,保險金融管理系,學士班(日間),女,6,4,2,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,學士班(日間),男,6,4,2,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04131008,企業管理系,學士班(日間),女,15,11,2,0,2,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04132012,行銷與流通管理系,學士班(日間),女,6,2,4,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04199014,銀髮產業管理系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,04199014,銀髮產業管理系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,05311017,應用化學系,學士班(日間),男,16,15,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,05311017,應用化學系,學士班(日間),女,4,3,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,06111023,資訊與通訊系,學士班(日間),男,15,14,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),男,17,17,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,06131019,資訊管理系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07121027,環境工程與管理系,學士班(日間),男,7,5,2,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07121027,環境工程與管理系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07141020,資訊工程系,學士班(日間),男,26,26,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07141020,資訊工程系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07191026,工業工程與管理系,學士班(日間),男,10,9,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07191026,工業工程與管理系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),男,9,8,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07311028,建築系,學士班(日間),女,17,13,4,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系,學士班(日間),男,3,3,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07312031,景觀及都市設計系,學士班(日間),女,3,2,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07321025,營建工程系,學士班(日間),男,13,13,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,07321025,營建工程系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系,學士班(日間),男,3,3,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,09221035,幼兒保育系,學士班(日間),女,8,6,2,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,09231034,社會工作系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,09231034,社會工作系,學士班(日間),女,9,9,0,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),男,7,6,1,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系,學士班(日間),女,9,6,3,0,0,0,0,0,0
108,私立,技專校院,1018,朝陽科技大學,10152036,休閒事業管理系_雙軌訓練旗鑑計畫,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,03131002,心理學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,03131002,心理學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,學士班(日間),男,2,1,0,1,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,04133003,醫務管理暨醫療資訊學系,學士班(日間),女,7,7,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,05111016,生物醫學暨環境生物學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,05121005,生物科技學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,05311017,醫藥暨應用化學系,學士班(日間),男,7,7,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,05311017,醫藥暨應用化學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09111044,牙醫學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09111044,牙醫學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09111046,口腔衛生學系,學士班(日間),男,5,4,0,1,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09111046,口腔衛生學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09121011,學士後醫學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09121011,學士後醫學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09121011,醫學系,學士班(日間),男,15,12,3,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09121011,醫學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09131032,護理學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09131032,護理學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09141036,醫學檢驗生物技術學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09141037,醫學影像暨放射科學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09141037,醫學影像暨放射科學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09151028,物理治療學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09151028,物理治療學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09152029,職能治療學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09152029,職能治療學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09159030,運動醫學系,學士班(日間),男,10,9,0,1,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09159030,運動醫學系,學士班(日間),女,7,5,0,2,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09161027,香粧品學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09161027,香粧品學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09191021,公共衛生學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09191021,公共衛生學系,學士班(日間),女,2,1,0,1,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09199033,呼吸治療學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09231049,醫學社會學與社會工作學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1019,高雄醫學大學,09231049,醫學社會學與社會工作學系,學士班(日間),女,4,2,1,1,0,0,0,0,0
108,私立,一般大學,1020,南華大學,01121001,幼兒教育學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02111059,視覺藝術與設計學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02111059,視覺藝術與設計學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02122062,產品與室內設計學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02122062,產品與室內設計學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02151003,民族音樂學系,學士班(日間),男,6,6,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02151003,民族音樂學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02231013,哲學與生命教育學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02299011,生死學系,學士班(日間),男,14,12,1,0,0,0,0,0,1
108,私立,一般大學,1020,南華大學,02299011,生死學系,學士班(日間),女,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02311008,外國語文學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02311008,外國語文學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02322009,文學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,02322009,文學系,學士班(日間),女,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,03122019,國際事務與企業學系,學士班(日間),男,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,03122019,國際事務與企業學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,03141017,應用社會學系,學士班(日間),男,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,03141017,應用社會學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,03214026,傳播學系,學士班(日間),男,3,3,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,03214026,傳播學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,04121031,財務金融學系,學士班(日間),男,4,3,1,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,04121031,財務金融學系,學士班(日間),女,3,1,2,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,04131029,企業管理學系,學士班(日間),男,17,16,1,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,04131029,企業管理學系,學士班(日間),女,5,4,0,0,0,0,1,0,0
108,私立,一般大學,1020,南華大學,04141030,管理學院國際企業學士學位學程,學士班(日間),女,4,2,1,0,0,0,1,0,0
108,私立,一般大學,1020,南華大學,04199033,文化創意事業管理學系,學士班(日間),男,10,10,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,05121040,自然生物科技學系,學士班(日間),男,10,9,1,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,05121040,自然生物科技學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,06131042,資訊管理學系,學士班(日間),男,12,11,1,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,07141044,資訊工程學系,學士班(日間),男,14,14,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,07311045,建築與景觀學系,學士班(日間),男,18,17,1,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,07311045,建築與景觀學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,10151048,旅遊管理學系,學士班(日間),男,18,15,3,0,0,0,0,0,0
108,私立,一般大學,1020,南華大學,10151048,旅遊管理學系,學士班(日間),女,11,3,8,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02151001,音樂應用學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02151001,音樂應用學系,學士班(日間),女,8,7,1,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02211064,宗教文化與資訊管理學系,學士班(日間),男,6,6,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02211064,宗教文化與資訊管理學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02299013,人文與資訊學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02299013,人文與資訊學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02311006,英美語文學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02311006,英美語文學系,學士班(日間),女,7,7,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02311009,應用日語學系,學士班(日間),男,21,21,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02311009,應用日語學系,學士班(日間),女,13,13,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02321002,台灣文學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,02321002,台灣文學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,03111014,經濟學系,學士班(日間),男,13,12,0,1,0,0,0,0,0
108,私立,一般大學,1021,真理大學,03111014,經濟學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,03214058,運動資訊傳播學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,03214058,運動資訊傳播學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04111019,會計資訊學系,學士班(日間),男,14,14,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04111019,會計資訊學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04111066,理財與稅務規劃學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04111066,理財與稅務規劃學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04121024,財務金融學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04121024,財務金融學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04131020,企業管理學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04131020,企業管理學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04141023,國際貿易學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04141023,國際貿易學系,學士班(日間),女,6,6,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04199029,工業管理與經營資訊學系,學士班(日間),男,12,12,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04199029,工業管理與經營資訊學系,學士班(日間),女,7,7,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04199057,運動管理學系,學士班(日間),男,21,21,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04199057,運動管理學系,學士班(日間),女,7,7,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04211031,法律學系,學士班(日間),男,17,17,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,04211031,法律學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,05499065,統計資訊與精算學系,學士班(日間),男,10,10,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,05499065,統計資訊與精算學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,06131041,資訊工程學系,學士班(日間),男,24,24,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,06131041,資訊工程學系,學士班(日間),女,1,1,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,06134039,資訊管理學系,學士班(日間),男,16,16,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,06134039,資訊管理學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,10151044,觀光事業學系,學士班(日間),男,12,12,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,10151044,觀光事業學系,學士班(日間),女,10,10,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,10151045,觀光數位知識學系,學士班(日間),男,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,10151045,觀光數位知識學系,學士班(日間),女,5,5,0,0,0,0,0,0,0
108,私立,一般大學,1021,真理大學,10151051,觀光暨服務產業學士學位學程,學士班(日間),男,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,02112004,媒體設計學系,學士班(日間),男,8,8,0,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,02112004,媒體設計學系,學士班(日間),女,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,02123005,工業設計學系,學士班(日間),男,7,5,2,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,02123005,工業設計學系,學士班(日間),女,3,0,3,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,02311001,應用外語學系,學士班(日間),男,4,4,0,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,02311001,應用外語學系,學士班(日間),女,2,2,0,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,04131007,事業經營學系,學士班(日間),男,11,7,4,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,04131007,事業經營學系,學士班(日間),女,18,11,7,0,0,0,0,0,0
108,私立,一般大學,1022,大同大學,06131006,資訊經營學系,學士班(日間),男,7,7,0,0,0,0,0,0,0
