學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
106,2,公立,技專校院,0047,國立高雄餐旅大學,10131028,餐飲廚藝科_餐飲廚藝專班,五專,法國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),英國,歐洲,2,2,0,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10131030,餐飲管理系,學士班(日間),加拿大,北美洲,6,4,2,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),加拿大,北美洲,4,1,3,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151013,休閒暨遊憩管理系,學士班(日間),美國,北美洲,1,1,0,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),泰國,東協,2,1,1,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151015,旅運管理系,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),泰國,東協,1,1,0,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),香港,港澳,2,0,2,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),阿拉伯聯合大公國,其他亞洲地區,1,1,0,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),英國,歐洲,1,1,0,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),加拿大,北美洲,1,0,1,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10151016,國際觀光學士學位學程,學士班(日間),美國,北美洲,3,1,2,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),英國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0047,國立高雄餐旅大學,10499019,航空暨運輸服務管理系,學士班(日間),加拿大,北美洲,2,0,2,0,0,0
106,2,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),馬來西亞,東協,1,0,1,0,0,0
106,2,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),澳門,港澳,1,1,0,0,0,0
106,2,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
106,2,公立,一般大學,0048,國立金門大學,02311002,應用英語學系,學士班(日間),美國,北美洲,0,0,0,1,0,1
106,2,公立,一般大學,0048,國立金門大學,02322001,華語文學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,公立,一般大學,0048,國立金門大學,03121006,國際暨大陸事務學系,學士班(日間),大陸地區,大陸地區,5,3,2,0,0,0
106,2,公立,一般大學,0048,國立金門大學,04131009,企業管理學系,學士班(日間),大陸地區,大陸地區,7,3,4,0,0,0
106,2,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,學士班(日間),馬來西亞,東協,1,1,0,0,0,0
106,2,公立,一般大學,0048,國立金門大學,04212013,海洋與邊境管理學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0048,國立金門大學,06131019,資訊工程學系,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0
106,2,公立,一般大學,0048,國立金門大學,07141017,電子工程學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
106,2,公立,一般大學,0048,國立金門大學,07191025,工業工程與管理學系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,2,0,0,0,0
106,2,公立,一般大學,0048,國立金門大學,07311026,建築學系,學士班(日間),大陸地區,大陸地區,5,3,2,0,0,0
106,2,公立,一般大學,0048,國立金門大學,07313028,都市計畫與景觀學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,公立,一般大學,0048,國立金門大學,09191032,長期照護學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0048,國立金門大學,09231033,社會工作學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0048,國立金門大學,10151034,觀光管理學系,學士班(日間),澳門,港澳,1,0,1,0,0,0
106,2,公立,一般大學,0048,國立金門大學,10152036,運動與休閒學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0049,國立臺灣體育運動大學,01141001,體育學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
106,2,公立,一般大學,0049,國立臺灣體育運動大學,10152007,休閒運動學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0049,國立臺灣體育運動大學,10152010,運動事業管理學系,學士班(日間),英國,歐洲,1,1,0,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,02311003,應用英語系,學士班(日間),大韓民國(南韓),其他亞洲地區,3,0,3,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),日本,其他亞洲地區,9,0,9,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語系日本市場暨商務策略碩士班,碩士班(日間),日本,其他亞洲地區,3,2,1,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊科,五專,大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0050,國立臺中科技大學,09131037,護理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,02123019,商品創意經營系,學士班(日間),大陸地區,大陸地區,1,0,1,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,02123019,商品創意經營系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,02123019,商品創意經營系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),大陸地區,大陸地區,2,0,2,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,日本,其他亞洲地區,0,0,0,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,大韓民國(南韓),其他亞洲地區,0,0,0,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,匈牙利共和國,歐洲,0,0,0,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),法國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,1,1,0
106,2,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),匈牙利共和國,歐洲,0,0,0,2,0,2
106,2,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,日本,其他亞洲地區,0,0,0,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),大陸地區,大陸地區,1,0,1,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務科,五專,匈牙利共和國,歐洲,0,0,0,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),大陸地區,大陸地區,2,0,2,2,0,2
106,2,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,大韓民國(南韓),其他亞洲地區,0,0,0,3,0,3
106,2,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,日本,其他亞洲地區,0,0,0,1,0,1
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),大陸地區,大陸地區,0,0,0,3,0,3
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,10,1,9
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),法國,歐洲,2,1,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),匈牙利共和國,歐洲,0,0,0,1,1,0
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,碩士班(日間),法國,歐洲,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),匈牙利共和國,歐洲,0,0,0,2,1,1
106,2,公立,技專校院,0051,國立臺北商業大學,06131018,資訊與決策科學研究所,碩士班(日間),大韓民國(南韓),其他亞洲地區,0,0,0,6,2,4
106,2,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,碩士班(日間),美國,北美洲,1,0,1,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),日本,其他亞洲地區,9,3,6,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,04111038,會計學系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,01111001,教育研究所,碩士班(日間),大陸地區,大陸地區,0,0,0,21,5,16
106,2,私立,一般大學,1001,東海大學,02151003,音樂學系,學士班(日間),義大利共和國,歐洲,0,0,0,3,0,3
106,2,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
106,2,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),比利時王國,歐洲,2,1,1,0,0,0
106,2,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
106,2,私立,一般大學,1001,東海大學,02322004,中國文學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),大陸地區,大陸地區,3,1,2,0,0,0
106,2,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),西班牙王國,歐洲,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),泰國,東協,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),大陸地區,大陸地區,11,4,7,0,0,0
106,2,私立,一般大學,1001,東海大學,04131019,企業管理學系,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),法國,歐洲,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),美國,北美洲,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),大陸地區,大陸地區,3,1,2,0,0,0
106,2,私立,一般大學,1001,東海大學,04134016,行政管理暨政策學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),大陸地區,大陸地區,7,1,6,5,0,5
106,2,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),比利時王國,歐洲,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,04211027,法律學系,學士班(日間),大陸地區,大陸地區,2,0,2,0,0,0
106,2,私立,一般大學,1001,東海大學,04211027,法律學系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,05111028,生命科學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,05211056,永續科學與工程學士學位學程,學士班(日間),菲律賓共和國,東協,0,0,0,5,4,1
106,2,私立,一般大學,1001,東海大學,05331032,應用物理學系,學士班(日間),大陸地區,大陸地區,3,3,0,0,0,0
106,2,私立,一般大學,1001,東海大學,05411034,應用數學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,05421035,統計學系,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,07121045,環境科學與工程學系,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0
106,2,私立,一般大學,1001,東海大學,07141039,資訊工程學系,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0
106,2,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),泰國,東協,3,3,0,0,0,0
106,2,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),大陸地區,大陸地區,5,1,4,0,0,0
106,2,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
