學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),科目類別,必選修,每學期課程開課數,課程數-上課人數達100至199人,課程數-上課人數達200人以上
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),共同科目,必修,206,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),通識科目,選修,90,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),通識科目,必修,9,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),專業科目,選修,193,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),專業科目,必修,372,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,共同科目,必修,68,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,通識科目,選修,3,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,通識科目,必修,288,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,專業科目,選修,96,0,0
109,1,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,專業科目,必修,440,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),共同科目,選修,2,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),共同科目,必修,44,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),通識科目,選修,15,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),通識科目,必修,1,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),專業科目,選修,56,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,學士班(日間),專業科目,必修,104,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,共同科目,必修,313,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,通識科目,必修,4,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,專業科目,選修,152,0,0
109,2,私立,一般大學,1079,康寧學校財團法人康寧大學,五專,專業科目,必修,412,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),共同科目,選修,7,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),共同科目,必修,105,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),通識科目,必修,28,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),專業科目,選修,142,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),專業科目,必修,229,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,共同科目,必修,149,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,專業科目,選修,56,0,0
109,1,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,專業科目,必修,168,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),共同科目,選修,7,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),共同科目,必修,115,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),通識科目,必修,25,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),專業科目,選修,156,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,學士班(日間),專業科目,必修,218,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,共同科目,必修,142,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,專業科目,選修,50,0,0
109,2,私立,技專校院,1080,宏國學校財團法人宏國德霖科技大學,五專,專業科目,必修,168,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),共同科目,必修,22,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),通識科目,選修,11,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),通識科目,必修,26,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),專業科目,選修,90,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),專業科目,必修,99,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,共同科目,選修,2,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,共同科目,必修,129,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,通識科目,必修,1,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,專業科目,選修,120,0,0
109,1,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,專業科目,必修,117,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),共同科目,選修,2,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),共同科目,必修,19,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),通識科目,選修,10,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),通識科目,必修,14,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),專業科目,選修,72,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,學士班(日間),專業科目,必修,88,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,共同科目,選修,1,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,共同科目,必修,131,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,專業科目,選修,102,0,0
109,2,私立,技專校院,1081,東方學校財團法人東方設計大學,五專,專業科目,必修,86,0,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),共同科目,必修,18,8,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),通識科目,選修,1,0,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),通識科目,必修,1,1,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),專業科目,選修,174,0,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),專業科目,必修,129,0,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,專業科目,選修,2,0,0
109,1,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,專業科目,必修,11,0,0
109,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),共同科目,必修,14,0,0
109,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),專業科目,選修,174,0,0
109,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,學士班(日間),專業科目,必修,106,0,0
109,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,專業科目,選修,3,0,0
109,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,五專,專業科目,必修,9,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),共同科目,選修,2,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),共同科目,必修,13,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,二專(日間),專業科目,必修,33,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),共同科目,選修,375,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),共同科目,必修,122,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),專業科目,必修,27,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,共同科目,選修,78,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,共同科目,必修,128,0,0
109,1,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,專業科目,必修,80,0,0
109,2,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),共同科目,必修,83,0,0
109,2,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),專業科目,選修,366,0,0
109,2,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,學士班(日間),專業科目,必修,44,0,0
109,2,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,共同科目,必修,88,0,0
109,2,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,專業科目,選修,50,0,0
109,2,私立,技專校院,1083,台北海洋學校財團法人台北海洋科技大學,五專,專業科目,必修,135,0,0
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),共同科目,選修,4,1,0
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),共同科目,必修,26,0,0
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),通識科目,必修,7,0,1
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),專業科目,選修,58,0,0
109,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),專業科目,必修,47,0,0
109,2,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),共同科目,選修,6,0,0
109,2,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),共同科目,必修,29,1,2
109,2,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),專業科目,選修,55,0,0
109,2,私立,一般大學,1125,中信學校財團法人中信金融管理學院,學士班(日間),專業科目,必修,40,0,0
109,1,私立,技專校院,1148,大漢技術學院,學士班(日間),共同科目,必修,26,0,0
109,1,私立,技專校院,1148,大漢技術學院,學士班(日間),通識科目,選修,6,0,0
109,1,私立,技專校院,1148,大漢技術學院,學士班(日間),通識科目,必修,41,0,0
109,1,私立,技專校院,1148,大漢技術學院,學士班(日間),專業科目,選修,31,0,0
109,1,私立,技專校院,1148,大漢技術學院,學士班(日間),專業科目,必修,39,0,0
109,2,私立,技專校院,1148,大漢技術學院,學士班(日間),共同科目,必修,26,0,0
109,2,私立,技專校院,1148,大漢技術學院,學士班(日間),通識科目,選修,6,0,0
109,2,私立,技專校院,1148,大漢技術學院,學士班(日間),通識科目,必修,31,0,0
109,2,私立,技專校院,1148,大漢技術學院,學士班(日間),專業科目,選修,30,0,0
109,2,私立,技專校院,1148,大漢技術學院,學士班(日間),專業科目,必修,40,0,0
109,1,私立,技專校院,1159,和春技術學院,學士班(日間),共同科目,必修,13,0,0
109,1,私立,技專校院,1159,和春技術學院,學士班(日間),通識科目,必修,2,0,0
109,1,私立,技專校院,1159,和春技術學院,學士班(日間),專業科目,選修,17,0,0
109,1,私立,技專校院,1159,和春技術學院,學士班(日間),專業科目,必修,37,0,0
109,1,私立,技專校院,1159,和春技術學院,五專,共同科目,必修,10,0,0
109,1,私立,技專校院,1159,和春技術學院,五專,專業科目,選修,18,0,0
109,1,私立,技專校院,1159,和春技術學院,五專,專業科目,必修,41,0,0
109,2,私立,技專校院,1159,和春技術學院,學士班(日間),共同科目,必修,9,0,0
109,2,私立,技專校院,1159,和春技術學院,學士班(日間),通識科目,必修,1,0,0
109,2,私立,技專校院,1159,和春技術學院,學士班(日間),專業科目,選修,28,0,0
109,2,私立,技專校院,1159,和春技術學院,學士班(日間),專業科目,必修,28,0,0
109,2,私立,技專校院,1159,和春技術學院,五專,共同科目,必修,9,0,0
109,2,私立,技專校院,1159,和春技術學院,五專,專業科目,選修,24,0,0
109,2,私立,技專校院,1159,和春技術學院,五專,專業科目,必修,32,0,0
109,1,私立,技專校院,1166,亞東技術學院,學士班(日間),通識科目,選修,2,0,0
109,1,私立,技專校院,1166,亞東技術學院,學士班(日間),通識科目,必修,232,0,0
109,1,私立,技專校院,1166,亞東技術學院,學士班(日間),專業科目,選修,223,1,0
109,1,私立,技專校院,1166,亞東技術學院,學士班(日間),專業科目,必修,356,0,0
109,2,私立,技專校院,1166,亞東技術學院,學士班(日間),通識科目,選修,1,0,0
