,學年度,設立別 ,學校類別,學校代碼,學校名稱,系所代碼,系所名稱,學制,男,女,總計
,104,私立,技專校院,1018,朝陽科技大學,320104,傳播藝術系_香港二技專班,學士班(日間),1,0,1
,104,私立,技專校院,1018,朝陽科技大學,320104,傳播藝術系,學士班(進修),9,9,18
,104,私立,技專校院,1018,朝陽科技大學,340201,會計系,學士班(日間),20,20,40
,104,私立,技專校院,1018,朝陽科技大學,340301,企業管理系,學士班(日間),6,4,10
,104,私立,技專校院,1018,朝陽科技大學,340301,企業管理系,學士班(進修),18,8,26
,104,私立,技專校院,1018,朝陽科技大學,340501,財務金融系,學士班(日間),6,3,9
,104,私立,技專校院,1018,朝陽科技大學,340501,財務金融系,學士班(進修),9,3,12
,104,私立,技專校院,1018,朝陽科技大學,340605,保險金融管理系,學士班(日間),8,4,12
,104,私立,技專校院,1018,朝陽科技大學,340802,行銷與流通管理系,學士班(日間),5,2,7
,104,私立,技專校院,1018,朝陽科技大學,340802,行銷與流通管理系,學士班(進修),14,14,28
,104,私立,技專校院,1018,朝陽科技大學,349973,銀髮產業管理系,學士班(日間),2,7,9
,104,私立,技專校院,1018,朝陽科技大學,349973,銀髮產業管理系,學士班(進修),4,4,8
,104,私立,技專校院,1018,朝陽科技大學,440102,應用化學系,學士班(日間),18,2,20
,104,私立,技專校院,1018,朝陽科技大學,480109,資訊管理系,學士班(日間),17,0,17
,104,私立,技專校院,1018,朝陽科技大學,480109,資訊管理系,學士班(進修),9,0,9
,104,私立,技專校院,1018,朝陽科技大學,520114,資訊工程系,學士班(日間),28,1,29
,104,私立,技專校院,1018,朝陽科技大學,520114,資訊工程系,學士班(進修),9,2,11
,104,私立,技專校院,1018,朝陽科技大學,520164,資訊與通訊系,學士班(日間),16,2,18
,104,私立,技專校院,1018,朝陽科技大學,520164,資訊與通訊系,學士班(進修),11,1,12
,104,私立,技專校院,1018,朝陽科技大學,520311,營建工程系,學士班(日間),13,1,14
,104,私立,技專校院,1018,朝陽科技大學,520601,工業工程與管理系,學士班(日間),10,2,12
,104,私立,技專校院,1018,朝陽科技大學,520601,工業工程與管理系,學士班(進修),7,1,8
,104,私立,技專校院,1018,朝陽科技大學,520906,環境工程與管理系,學士班(日間),9,1,10
,104,私立,技專校院,1018,朝陽科技大學,580101,建築系,學士班(日間),12,10,22
,104,私立,技專校院,1018,朝陽科技大學,580207,景觀及都市設計系,學士班(日間),1,1,2
,104,私立,技專校院,1018,朝陽科技大學,760301,社會工作系,學士班(日間),5,7,12
,104,私立,技專校院,1018,朝陽科技大學,760301,社會工作系,學士班(進修),2,15,17
,104,私立,技專校院,1018,朝陽科技大學,760401,幼兒保育系,學士班(日間),1,13,14
,104,私立,技專校院,1018,朝陽科技大學,760401,幼兒保育系,學士班(進修),0,18,18
,104,私立,技專校院,1018,朝陽科技大學,810508,休閒事業管理系,學士班(日間),8,4,12
,104,私立,技專校院,1018,朝陽科技大學,810508,休閒事業管理系,學士班(進修),13,19,32
,104,私立,技專校院,1023,南臺科技大學,220312,應用英語系,學士班(日間),17,35,52
,104,私立,技專校院,1023,南臺科技大學,220312,應用英語系,學士班(進修),11,26,37
,104,私立,技專校院,1023,南臺科技大學,220321,應用日語系,學士班(日間),9,33,42
,104,私立,技專校院,1023,南臺科技大學,220321,應用日語系,學士班(進修),5,14,19
,104,私立,技專校院,1023,南臺科技大學,230201,視覺傳達設計系,學士班(日間),8,8,16
,104,私立,技專校院,1023,南臺科技大學,230201,視覺傳達設計系,學士班(進修),6,12,18
,104,私立,技專校院,1023,南臺科技大學,230313,創新產品設計系,學士班(日間),3,3,6
,104,私立,技專校院,1023,南臺科技大學,230313,創新產品設計系,學士班(進修),13,9,22
,104,私立,技專校院,1023,南臺科技大學,320105,資訊傳播系,學士班(日間),6,17,23
,104,私立,技專校院,1023,南臺科技大學,320105,資訊傳播系,學士班(進修),5,4,9
,104,私立,技專校院,1023,南臺科技大學,340201,會計資訊系,學士班(日間),4,9,13
,104,私立,技專校院,1023,南臺科技大學,340301,企業管理系,學士班(日間),2,6,8
,104,私立,技專校院,1023,南臺科技大學,340301,企業管理系,學士班(進修),8,14,22
,104,私立,技專校院,1023,南臺科技大學,340307,國際企業系,學士班(日間),1,2,3
,104,私立,技專校院,1023,南臺科技大學,340307,國際企業系,學士班(進修),1,15,16
,104,私立,技專校院,1023,南臺科技大學,340323,企業電子化學位學程,學士班(日間),1,1,2
,104,私立,技專校院,1023,南臺科技大學,340501,財務金融系,學士班(日間),5,11,16
,104,私立,技專校院,1023,南臺科技大學,340501,財務金融系,學士班(進修),7,9,16
,104,私立,技專校院,1023,南臺科技大學,340802,行銷與流通管理系,學士班(日間),1,3,4
,104,私立,技專校院,1023,南臺科技大學,340802,行銷與流通管理系,學士班(進修),8,8,16
,104,私立,技專校院,1023,南臺科技大學,349909,管理與資訊系,學士班(日間),8,6,14
,104,私立,技專校院,1023,南臺科技大學,349909,管理與資訊系,學士班(進修),12,2,14
,104,私立,技專校院,1023,南臺科技大學,420302,生物科技系,學士班(日間),10,4,14
,104,私立,技專校院,1023,南臺科技大學,420302,生物科技系,學士班(進修),1,0,1
,104,私立,技專校院,1023,南臺科技大學,480109,資訊管理系,學士班(日間),11,10,21
,104,私立,技專校院,1023,南臺科技大學,480109,資訊管理系,學士班(進修),12,4,16
,104,私立,技專校院,1023,南臺科技大學,480302,多媒體與電腦娛樂科學系,學士班(日間),11,4,15
,104,私立,技專校院,1023,南臺科技大學,480302,多媒體與電腦娛樂科學系,學士班(進修),7,6,13
,104,私立,技專校院,1023,南臺科技大學,520101,電機工程系,學士班(日間),34,0,34
,104,私立,技專校院,1023,南臺科技大學,520101,電機工程系,學士班(進修),9,1,10
,104,私立,技專校院,1023,南臺科技大學,520103,電子工程系,學士班(日間),48,1,49
,104,私立,技專校院,1023,南臺科技大學,520103,電子工程系,學士班(進修),14,2,16
,104,私立,技專校院,1023,南臺科技大學,520106,光電工程系,學士班(日間),23,1,24
,104,私立,技專校院,1023,南臺科技大學,520106,光電工程系,學士班(進修),3,0,3
,104,私立,技專校院,1023,南臺科技大學,520114,資訊工程系,學士班(日間),16,2,18
,104,私立,技專校院,1023,南臺科技大學,520114,資訊工程系,學士班(進修),21,1,22
,104,私立,技專校院,1023,南臺科技大學,520201,機械工程系,學士班(日間),33,1,34
,104,私立,技專校院,1023,南臺科技大學,520201,機械工程系,學士班(進修),37,2,39
,104,私立,技專校院,1023,南臺科技大學,520403,化學工程與材料工程系,學士班(日間),14,1,15
,104,私立,技專校院,1023,南臺科技大學,760401,幼兒保育系,學士班(日間),0,17,17
,104,私立,技專校院,1023,南臺科技大學,760401,幼兒保育系,學士班(進修),0,2,2
,104,私立,技專校院,1023,南臺科技大學,810102,餐旅管理系,學士班(日間),6,7,13
,104,私立,技專校院,1023,南臺科技大學,810102,餐旅管理系,學士班(進修),13,17,30
,104,私立,技專校院,1023,南臺科技大學,810508,休閒事業管理系,學士班(日間),4,8,12
,104,私立,技專校院,1023,南臺科技大學,810508,休閒事業管理系,學士班(進修),9,14,23
,104,私立,技專校院,1024,崑山科技大學,220312,應用英語系,學士班(日間),3,6,9
,104,私立,技專校院,1024,崑山科技大學,220312,應用英語系,學士班(進修),3,4,7
,104,私立,技專校院,1024,崑山科技大學,230201,視覺傳達設計系,學士班(日間),9,10,19
,104,私立,技專校院,1024,崑山科技大學,230201,視覺傳達設計系,學士班(進修),5,11,16
,104,私立,技專校院,1024,崑山科技大學,230402,空間設計系,學士班(日間),12,11,23
,104,私立,技專校院,1024,崑山科技大學,230402,空間設計系,學士班(進修),6,3,9
,104,私立,技專校院,1024,崑山科技大學,320105,資訊傳播系,學士班(日間),1,0,1
,104,私立,技專校院,1024,崑山科技大學,320105,資訊傳播系,學士班(進修),6,0,6
,104,私立,技專校院,1024,崑山科技大學,320107,視訊傳播設計系,學士班(日間),0,5,5
,104,私立,技專校院,1024,崑山科技大學,320107,視訊傳播設計系,學士班(進修),7,10,17
,104,私立,技專校院,1024,崑山科技大學,320401,公共關係暨廣告系,學士班(日間),6,10,16
,104,私立,技專校院,1024,崑山科技大學,320401,公共關係暨廣告系,學士班(進修),1,1,2
,104,私立,技專校院,1024,崑山科技大學,340201,會計資訊系,學士班(日間),1,6,7
,104,私立,技專校院,1024,崑山科技大學,340201,會計資訊系,學士班(進修),3,2,5
,104,私立,技專校院,1024,崑山科技大學,340301,企業管理系,學士班(日間),9,4,13
,104,私立,技專校院,1024,崑山科技大學,340301,企業管理系,學士班(進修),13,5,18
,104,私立,技專校院,1024,崑山科技大學,340401,國際貿易系,學士班(日間),7,10,17
,104,私立,技專校院,1024,崑山科技大學,340401,國際貿易系,學士班(進修),2,3,5
,104,私立,技專校院,1024,崑山科技大學,340501,財務金融系,學士班(日間),9,16,25
,104,私立,技專校院,1024,崑山科技大學,340501,財務金融系,學士班(進修),2,6,8
,104,私立,技專校院,1024,崑山科技大學,349967,房地產開發與管理系,學士班(日間),1,5,6
,104,私立,技專校院,1024,崑山科技大學,349967,房地產開發與管理系,學士班(進修),6,7,13
,104,私立,技專校院,1024,崑山科技大學,480109,資訊管理系,學士班(日間),15,3,18
,104,私立,技專校院,1024,崑山科技大學,480109,資訊管理系,學士班(進修),16,4,20
,104,私立,技專校院,1024,崑山科技大學,520101,電機工程系,學士班(日間),15,0,15
,104,私立,技專校院,1024,崑山科技大學,520101,電機工程系,學士班(進修),10,0,10
,104,私立,技專校院,1024,崑山科技大學,520103,電子工程系,學士班(日間),13,1,14
,104,私立,技專校院,1024,崑山科技大學,520103,電子工程系,學士班(進修),3,0,3
,104,私立,技專校院,1024,崑山科技大學,520106,光電工程系,學士班(日間),10,0,10
,104,私立,技專校院,1024,崑山科技大學,520106,光電工程系,學士班(進修),2,2,4
,104,私立,技專校院,1024,崑山科技大學,520114,資訊工程系,學士班(日間),11,1,12
,104,私立,技專校院,1024,崑山科技大學,520114,資訊工程系,學士班(進修),8,0,8
,104,私立,技專校院,1024,崑山科技大學,520130,電腦與通訊系,學士班(日間),18,1,19
,104,私立,技專校院,1024,崑山科技大學,520130,電腦與通訊系,學士班(進修),4,0,4
,104,私立,技專校院,1024,崑山科技大學,520201,機械工程系,學士班(日間),39,0,39
,104,私立,技專校院,1024,崑山科技大學,520201,機械工程系,學士班(進修),29,0,29
,104,私立,技專校院,1024,崑山科技大學,520501,材料工程系,學士班(日間),5,0,5
,104,私立,技專校院,1024,崑山科技大學,520501,材料工程系,學士班(進修),3,0,3
,104,私立,技專校院,1024,崑山科技大學,520901,環境工程系,學士班(日間),14,2,16
,104,私立,技專校院,1024,崑山科技大學,520901,環境工程系,學士班(進修),3,3,6
,104,私立,技專校院,1024,崑山科技大學,760401,幼兒保育系,學士班(日間),0,10,10
,104,私立,技專校院,1024,崑山科技大學,760401,幼兒保育系,學士班(進修),0,3,3
,104,私立,技專校院,1024,崑山科技大學,810238,旅遊文化發展系,學士班(進修),2,4,6
,104,私立,技專校院,1024,崑山科技大學,810502,運動健康與休閒學士學位學程,學士班(日間),1,2,3
,104,私立,技專校院,1024,崑山科技大學,819915,時尚展演事業學士學位學程,學士班(進修),3,2,5
,104,私立,技專校院,1025,嘉南藥理大學,220303,應用外語系,學士班(日間),2,10,12
,104,私立,技專校院,1025,嘉南藥理大學,340901,醫務管理系,學士班(日間),3,6,9
,104,私立,技專校院,1025,嘉南藥理大學,340901,醫務管理系,學士班(進修),4,3,7
,104,私立,技專校院,1025,嘉南藥理大學,349930,文化事業發展系,學士班(日間),4,2,6
,104,私立,技專校院,1025,嘉南藥理大學,349930,文化事業發展系,學士班(進修),0,2,2
,104,私立,技專校院,1025,嘉南藥理大學,420302,生物科技系,學士班(日間),5,4,9
,104,私立,技專校院,1025,嘉南藥理大學,420302,生物科技系,學士班(進修),4,2,6
,104,私立,技專校院,1025,嘉南藥理大學,480109,資訊管理系,學士班(日間),9,1,10
,104,私立,技專校院,1025,嘉南藥理大學,480109,資訊管理系,學士班(進修),7,3,10
,104,私立,技專校院,1025,嘉南藥理大學,480513,應用空間資訊系,學士班(日間),16,3,19
,104,私立,技專校院,1025,嘉南藥理大學,480513,應用空間資訊系,學士班(進修),6,1,7
,104,私立,技專校院,1025,嘉南藥理大學,480519,資訊多媒體應用系,學士班(日間),5,0,5
,104,私立,技專校院,1025,嘉南藥理大學,480519,資訊多媒體應用系,學士班(進修),6,3,9
,104,私立,技專校院,1025,嘉南藥理大學,520903,環境工程與科學系,學士班(日間),5,0,5
,104,私立,技專校院,1025,嘉南藥理大學,520903,環境工程與科學系,學士班(進修),1,0,1
,104,私立,技專校院,1025,嘉南藥理大學,620602,食品科技系,學士班(日間),2,0,2
,104,私立,技專校院,1025,嘉南藥理大學,620602,食品科技系,學士班(進修),3,2,5
,104,私立,技專校院,1025,嘉南藥理大學,720209,職業安全衛生系,學士班(日間),9,1,10
,104,私立,技專校院,1025,嘉南藥理大學,720209,職業安全衛生系,學士班(進修),3,0,3
,104,私立,技專校院,1025,嘉南藥理大學,720301,藥學系,學士班(日間),6,4,10
,104,私立,技專校院,1025,嘉南藥理大學,720306,醫藥化學系,學士班(日間),6,1,7
,104,私立,技專校院,1025,嘉南藥理大學,720504,保健營養系,學士班(日間),2,0,2
,104,私立,技專校院,1025,嘉南藥理大學,720504,保健營養系,學士班(進修),6,5,11
,104,私立,技專校院,1025,嘉南藥理大學,760203,老人服務事業管理系,學士班(日間),3,2,5
,104,私立,技專校院,1025,嘉南藥理大學,760203,老人服務事業管理系,學士班(進修),0,2,2
