id,畢業學校,學年,入學方式,學籍系所名稱,畢業學校代碼,rank,人數,縣市名稱,地址
1811,國立屏東女中,110,聯合分發,電子物理學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1812,國立屏東女中,108,聯合分發,音樂學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1813,國立屏東女中,104,聯合分發,資訊管理學系,130302,8,1,屏東縣,屏東縣屏東市仁愛路94號
1814,國立屏東女中,108,申請入學,動物科學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1815,國立屏東女中,105,聯合分發,微生物免疫與生物藥學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1816,國立屏東女中,105,申請入學,微生物免疫與生物藥學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1817,國立屏東女中,106,繁星推薦,財務金融學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1818,國立屏東女中,102,申請入學,外國語言學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1819,國立屏東女中,103,繁星推薦,電子物理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1820,國立屏東女中,104,聯合分發,行銷與觀光管理學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1821,國立屏東女中,104,繁星推薦,電子物理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1822,國立屏東女中,102,聯合分發,水生生物科學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1823,國立屏東女中,108,申請入學,水生生物科學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1824,國立屏東女中,103,聯合分發,水生生物科學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1825,國立屏東女中,104,聯合分發,財務金融學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1826,國立屏東女中,102,申請入學,輔導與諮商學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1827,國立屏東女中,110,聯合分發,景觀學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1828,國立屏東女中,104,申請入學,中國文學系,130302,2,2,屏東縣,屏東縣屏東市仁愛路94號
1829,國立屏東女中,102,申請入學,資訊管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1830,國立屏東女中,107,申請入學,特殊教育學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1831,國立屏東女中,104,聯合分發,景觀學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1832,國立屏東女中,110,聯合分發,特殊教育學系,130302,1,3,屏東縣,屏東縣屏東市仁愛路94號
1833,國立屏東女中,109,申請入學,應用歷史學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1834,國立屏東女中,101,申請入學,水生生物科學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1835,國立屏東女中,102,申請入學,財務金融學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1836,國立屏東女中,101,申請入學,動物科學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1837,國立屏東女中,109,申請入學,生化科技學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1838,國立屏東女中,102,聯合分發,土木與水資源工程學系,130302,8,1,屏東縣,屏東縣屏東市仁愛路94號
1839,國立屏東女中,110,申請入學,獸醫學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1840,國立屏東女中,110,申請入學,外國語言學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1841,國立屏東女中,102,申請入學,生物農業科技學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1842,國立屏東女中,105,聯合分發,財務金融學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1843,國立屏東女中,110,聯合分發,食品科學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1844,國立屏東女中,104,申請入學,應用數學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1845,國立屏東女中,110,聯合分發,生化科技學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1846,國立屏東女中,108,聯合分發,森林暨自然資源學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1847,國立屏東女中,109,聯合分發,幼兒教育學系,130302,7,1,屏東縣,屏東縣屏東市仁愛路94號
1848,國立屏東女中,105,申請入學,景觀學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1849,國立屏東女中,107,申請入學,企業管理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1850,國立屏東女中,101,聯合分發,應用歷史學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1851,國立屏東女中,101,申請入學,景觀學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1852,國立屏東女中,102,申請入學,體育與健康休閒學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1853,國立屏東女中,109,聯合分發,景觀學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1854,國立屏東女中,103,申請入學,森林暨自然資源學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1855,國立屏東女中,106,聯合分發,外國語言學系,130302,11,1,屏東縣,屏東縣屏東市仁愛路94號
1856,國立屏東女中,101,聯合分發,教育學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1857,國立屏東女中,102,申請入學,中國文學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1858,國立屏東女中,103,聯合分發,應用歷史學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1859,國立屏東女中,105,聯合分發,電機工程學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1860,國立屏東女中,104,繁星推薦,應用經濟學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1861,國立屏東女中,106,聯合分發,應用數學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1862,國立屏東女中,101,繁星推薦,應用歷史學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1863,國立屏東女中,109,申請入學,生物農業科技學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1864,國立屏東女中,102,申請入學,生物機電工程學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1865,國立屏東女中,109,申請入學,景觀學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1866,國立屏東女中,102,聯合分發,微生物免疫與生物藥學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1867,國立屏東女中,108,申請入學,視覺藝術學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1868,國立屏東女中,108,申請入學,資訊管理學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1869,國立屏東女中,106,申請入學,外國語言學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1870,國立屏東女中,103,聯合分發,應用經濟學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1871,國立屏東女中,101,申請入學,音樂學系,130302,4,2,屏東縣,屏東縣屏東市仁愛路94號
1872,國立屏東女中,103,聯合分發,企業管理學系,130302,5,1,屏東縣,屏東縣屏東市仁愛路94號
1873,國立屏東女中,110,申請入學,農藝學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1874,國立屏東女中,108,聯合分發,應用化學系,130302,2,2,屏東縣,屏東縣屏東市仁愛路94號
1875,國立屏東女中,110,聯合分發,外國語言學系,130302,4,2,屏東縣,屏東縣屏東市仁愛路94號
1876,國立屏東女中,106,申請入學,水生生物科學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1877,國立屏東女中,108,申請入學,音樂學系,130302,6,1,屏東縣,屏東縣屏東市仁愛路94號
1878,國立屏東女中,108,繁星推薦,獸醫學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1879,國立屏東女中,110,申請入學,森林暨自然資源學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1880,國立屏東女中,110,聯合分發,輔導與諮商學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1881,國立屏東女中,102,申請入學,生物事業管理學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1882,國立屏東女中,101,聯合分發,外國語言學系,130302,14,1,屏東縣,屏東縣屏東市仁愛路94號
1883,國立屏東女中,104,聯合分發,音樂學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1884,國立屏東女中,101,申請入學,電子物理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1885,國立屏東女中,104,申請入學,數位學習設計與管理學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1886,國立屏東女中,102,申請入學,森林暨自然資源學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1887,國立屏東女中,102,申請入學,植物醫學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1888,國立屏東女中,107,申請入學,外國語言學系,130302,4,1,屏東縣,屏東縣屏東市仁愛路94號
1889,國立屏東女中,103,申請入學,生物資源學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1890,國立屏東女中,102,聯合分發,行銷與觀光管理學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1891,國立屏東女中,102,聯合分發,木質材料與設計學系,130302,1,2,屏東縣,屏東縣屏東市仁愛路94號
1892,國立屏東女中,107,聯合分發,電機工程學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1893,國立屏東女中,101,申請入學,應用經濟學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1894,國立屏東女中,110,申請入學,微生物免疫與生物藥學系,130302,2,1,屏東縣,屏東縣屏東市仁愛路94號
1895,國立屏東女中,109,繁星推薦,電子物理學系,130302,1,1,屏東縣,屏東縣屏東市仁愛路94號
1896,國立屏東女中,102,聯合分發,生化科技學系,130302,3,1,屏東縣,屏東縣屏東市仁愛路94號
15340,國立屏東女中,101,申請入學,輔導與諮商學系,132302,1,2,屏東縣,屏東縣屏東市仁愛路94號
15341,國立屏東女中,101,申請入學,音樂學系,132302,4,2,屏東縣,屏東縣屏東市仁愛路94號
15342,國立屏東女中,102,申請入學,視覺藝術學系,132302,2,1,屏東縣,屏東縣屏東市仁愛路94號
15343,國立屏東女中,102,申請入學,體育與健康休閒學系,132302,1,1,屏東縣,屏東縣屏東市仁愛路94號
15344,國立屏東女中,104,申請入學,園藝學系,132302,2,1,屏東縣,屏東縣屏東市仁愛路94號
15345,國立屏東女中,104,申請入學,景觀學系,132302,1,1,屏東縣,屏東縣屏東市仁愛路94號
15346,國立屏東女中,104,申請入學,音樂學系,132302,7,1,屏東縣,屏東縣屏東市仁愛路94號
15347,國立屏東女中,106,申請入學,視覺藝術學系,132302,3,1,屏東縣,屏東縣屏東市仁愛路94號
15348,國立屏東女中,106,聯合分發,微生物免疫與生物藥學系,132302,4,1,屏東縣,屏東縣屏東市仁愛路94號
15349,國立屏東女中,106,聯合分發,資訊工程學系,132302,3,1,屏東縣,屏東縣屏東市仁愛路94號
1897,國立屏東高中,103,申請入學,應用化學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1898,國立屏東高中,101,申請入學,資訊工程學系,130305,1,2,屏東縣,屏東縣屏東市忠孝路231號
1899,國立屏東高中,101,申請入學,機械與能源工程學系,130305,1,2,屏東縣,屏東縣屏東市忠孝路231號
1900,國立屏東高中,107,聯合分發,視覺藝術學系,130305,5,1,屏東縣,屏東縣屏東市忠孝路231號
1901,國立屏東高中,110,申請入學,森林暨自然資源學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1902,國立屏東高中,105,聯合分發,教育學系,130305,4,1,屏東縣,屏東縣屏東市忠孝路231號
1903,國立屏東高中,109,聯合分發,應用經濟學系,130305,5,1,屏東縣,屏東縣屏東市忠孝路231號
1904,國立屏東高中,110,聯合分發,電子物理學系,130305,5,1,屏東縣,屏東縣屏東市忠孝路231號
1905,國立屏東高中,108,申請入學,獸醫學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1906,國立屏東高中,105,聯合分發,生物農業科技學系,130305,4,1,屏東縣,屏東縣屏東市忠孝路231號
1907,國立屏東高中,102,申請入學,土木與水資源工程學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
1908,國立屏東高中,102,繁星推薦,景觀學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1909,國立屏東高中,102,聯合分發,生物機電工程學系,130305,6,1,屏東縣,屏東縣屏東市忠孝路231號
1910,國立屏東高中,107,申請入學,行銷與觀光管理學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1911,國立屏東高中,110,聯合分發,財務金融學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
1912,國立屏東高中,104,申請入學,園藝學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
1913,國立屏東高中,104,聯合分發,教育學系,130305,5,1,屏東縣,屏東縣屏東市忠孝路231號
1914,國立屏東高中,110,聯合分發,植物醫學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1915,國立屏東高中,109,聯合分發,生物機電工程學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1916,國立屏東高中,110,聯合分發,機械與能源工程學系,130305,7,1,屏東縣,屏東縣屏東市忠孝路231號
1917,國立屏東高中,108,聯合分發,土木與水資源工程學系,130305,7,1,屏東縣,屏東縣屏東市忠孝路231號
1918,國立屏東高中,108,申請入學,體育與健康休閒學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
1919,國立屏東高中,104,申請入學,木質材料與設計學系,130305,4,1,屏東縣,屏東縣屏東市忠孝路231號
1920,國立屏東高中,102,聯合分發,特殊教育學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1921,國立屏東高中,104,申請入學,生物農業科技學系,130305,3,1,屏東縣,屏東縣屏東市忠孝路231號
1922,國立屏東高中,108,繁星推薦,獸醫學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1923,國立屏東高中,109,申請入學,企業管理學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
1924,國立屏東高中,101,申請入學,生物機電工程學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1925,國立屏東高中,106,申請入學,生物資源學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
1926,國立屏東高中,106,申請入學,森林暨自然資源學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1927,國立屏東高中,101,申請入學,動物科學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1928,國立屏東高中,106,申請入學,企業管理學系,130305,1,1,屏東縣,屏東縣屏東市忠孝路231號
1929,國立屏東高中,106,申請入學,農藝學系,130305,2,1,屏東縣,屏東縣屏東市忠孝路231號
