id,學年度,學期,學院,單位,學制班別,班次,學籍分組,年級,正式學籍之在學學生總人數男,正式學籍之在學學生總人數女,延修生人數男,延修生人數女,轉學生男,轉學生女,補充說明
urn:ncyu.edu.tw:student:number:06279,105,1,生命科學院,水生生物科學系,碩士班,,,3,1,1,1,1,,,
urn:ncyu.edu.tw:student:number:06280,105,1,生命科學院,水生生物科學系,碩士班,,,4,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06281,105,1,生命科學院,水生生物科學系,學士班,,,1,29,18,0,0,,,
urn:ncyu.edu.tw:student:number:06282,105,1,生命科學院,水生生物科學系,學士班,,,2,30,14,0,0,,,
urn:ncyu.edu.tw:student:number:06283,105,1,生命科學院,水生生物科學系,學士班,,,3,29,17,0,0,,,
urn:ncyu.edu.tw:student:number:06284,105,1,生命科學院,水生生物科學系,學士班,,,4,29,18,0,0,,,
urn:ncyu.edu.tw:student:number:06285,105,1,生命科學院,水生生物科學系,學士班,,,5,4,0,4,0,,,
urn:ncyu.edu.tw:student:number:06286,105,1,生命科學院,水生生物科學系,學士班,,,6,0,1,0,1,,,
urn:ncyu.edu.tw:student:number:06287,105,1,生命科學院,生化科技學系,碩士班,,,1,3,6,0,0,,,
urn:ncyu.edu.tw:student:number:06288,105,1,生命科學院,生化科技學系,碩士班,,,2,5,5,0,0,,,
urn:ncyu.edu.tw:student:number:06289,105,1,生命科學院,生化科技學系,碩士班,,,3,1,1,1,1,,,
urn:ncyu.edu.tw:student:number:06290,105,1,生命科學院,生化科技學系,碩士班,,,4,1,1,1,1,,,
urn:ncyu.edu.tw:student:number:06291,105,1,生命科學院,生化科技學系,碩士在職專班,,,1,2,3,0,0,,,
urn:ncyu.edu.tw:student:number:06292,105,1,生命科學院,生化科技學系,學士班,,,1,31,20,0,0,,,
urn:ncyu.edu.tw:student:number:06293,105,1,生命科學院,生化科技學系,學士班,,,2,26,24,0,0,,,
urn:ncyu.edu.tw:student:number:06294,105,1,生命科學院,生化科技學系,學士班,,,3,33,19,0,0,,,
urn:ncyu.edu.tw:student:number:06295,105,1,生命科學院,生化科技學系,學士班,,,4,34,17,0,0,,,
urn:ncyu.edu.tw:student:number:06296,105,1,生命科學院,生化科技學系,學士班,,,5,1,1,1,1,,,
urn:ncyu.edu.tw:student:number:06297,105,1,生命科學院,生物資源學系,碩士班,,,1,9,3,0,0,,,
urn:ncyu.edu.tw:student:number:06298,105,1,生命科學院,生物資源學系,碩士班,,,2,5,2,0,0,,,
urn:ncyu.edu.tw:student:number:06299,105,1,生命科學院,生物資源學系,碩士班,,,3,4,2,4,2,,,
urn:ncyu.edu.tw:student:number:06300,105,1,生命科學院,生物資源學系,碩士班,,,4,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06301,105,1,生命科學院,生物資源學系,學士班,,,1,26,18,0,0,,,
urn:ncyu.edu.tw:student:number:06302,105,1,生命科學院,生物資源學系,學士班,,,2,27,17,0,0,,,
urn:ncyu.edu.tw:student:number:06303,105,1,生命科學院,生物資源學系,學士班,,,3,24,20,0,0,,,
urn:ncyu.edu.tw:student:number:06304,105,1,生命科學院,生物資源學系,學士班,,,4,25,20,0,0,,,
urn:ncyu.edu.tw:student:number:06305,105,1,生命科學院,生物資源學系,學士班,,,5,1,2,1,2,,,
urn:ncyu.edu.tw:student:number:06306,105,1,生命科學院,生物資源學系,學士班,,,6,2,0,2,0,,,
urn:ncyu.edu.tw:student:number:06307,105,1,生命科學院,食品科學系,博士班,,,1,4,2,0,0,,,
urn:ncyu.edu.tw:student:number:06308,105,1,生命科學院,食品科學系,博士班,,,2,3,1,0,0,,,
urn:ncyu.edu.tw:student:number:06309,105,1,生命科學院,食品科學系,博士班,,,3,1,2,0,0,,,
urn:ncyu.edu.tw:student:number:06310,105,1,生命科學院,食品科學系,博士班,,,4,2,1,2,1,,,
urn:ncyu.edu.tw:student:number:06311,105,1,生命科學院,食品科學系,博士班,,,5,3,2,3,2,,,
urn:ncyu.edu.tw:student:number:06312,105,1,生命科學院,食品科學系,博士班,,,6,0,1,0,1,,,
urn:ncyu.edu.tw:student:number:06313,105,1,生命科學院,食品科學系,博士班,,,7,2,4,2,4,,,
urn:ncyu.edu.tw:student:number:06314,105,1,生命科學院,食品科學系,碩士班,,保健食品組,1,5,4,0,0,,,
urn:ncyu.edu.tw:student:number:06315,105,1,生命科學院,食品科學系,碩士班,,保健食品組,2,7,3,0,0,,,
urn:ncyu.edu.tw:student:number:06316,105,1,生命科學院,食品科學系,碩士班,,保健食品組,3,0,2,0,2,,,
urn:ncyu.edu.tw:student:number:06317,105,1,生命科學院,食品科學系,碩士班,,食品科技組,1,6,12,0,0,,,
urn:ncyu.edu.tw:student:number:06318,105,1,生命科學院,食品科學系,碩士班,,食品科技組,2,5,9,0,0,,,
urn:ncyu.edu.tw:student:number:06319,105,1,生命科學院,食品科學系,碩士班,,食品科技組,3,1,2,1,2,,,
urn:ncyu.edu.tw:student:number:06320,105,1,生命科學院,食品科學系,碩士在職專班,,,1,7,10,0,0,,,
urn:ncyu.edu.tw:student:number:06321,105,1,生命科學院,食品科學系,碩士在職專班,,,2,10,11,0,0,,,
urn:ncyu.edu.tw:student:number:06322,105,1,生命科學院,食品科學系,碩士在職專班,,,3,6,7,6,7,,,
urn:ncyu.edu.tw:student:number:06323,105,1,生命科學院,食品科學系,碩士在職專班,,,4,2,1,2,1,,,
urn:ncyu.edu.tw:student:number:06324,105,1,生命科學院,食品科學系,學士班,,,1,21,27,0,0,,,
urn:ncyu.edu.tw:student:number:06325,105,1,生命科學院,食品科學系,學士班,,,2,22,24,0,0,,,
urn:ncyu.edu.tw:student:number:06326,105,1,生命科學院,食品科學系,學士班,,,3,25,25,0,0,,,
urn:ncyu.edu.tw:student:number:06327,105,1,生命科學院,食品科學系,學士班,,,4,16,33,0,0,,,
urn:ncyu.edu.tw:student:number:06328,105,1,生命科學院,食品科學系,學士班,,,5,2,0,2,0,,,
urn:ncyu.edu.tw:student:number:06329,105,1,生命科學院,食品科學系,進修學士班,,,1,23,26,0,0,,,
urn:ncyu.edu.tw:student:number:06330,105,1,生命科學院,食品科學系,進修學士班,,,2,25,21,0,0,,,
urn:ncyu.edu.tw:student:number:06331,105,1,生命科學院,食品科學系,進修學士班,,,3,21,23,0,0,,,
urn:ncyu.edu.tw:student:number:06332,105,1,生命科學院,食品科學系,進修學士班,,,4,13,25,0,0,,,
urn:ncyu.edu.tw:student:number:06333,105,1,生命科學院,食品科學系,進修學士班,,,5,2,3,2,3,,,
urn:ncyu.edu.tw:student:number:06334,105,1,生命科學院,食品科學系,進修學士班,,,6,2,0,2,0,,,
urn:ncyu.edu.tw:student:number:06335,105,1,生命科學院,微生物免疫與生物藥學系,碩士班,,,1,5,1,0,0,,,
urn:ncyu.edu.tw:student:number:06336,105,1,生命科學院,微生物免疫與生物藥學系,碩士班,,,2,1,8,0,0,,,
urn:ncyu.edu.tw:student:number:06337,105,1,生命科學院,微生物免疫與生物藥學系,碩士班,,,3,5,1,5,1,,,
urn:ncyu.edu.tw:student:number:06338,105,1,生命科學院,微生物免疫與生物藥學系,碩士班,,,4,2,2,2,2,,,
urn:ncyu.edu.tw:student:number:06339,105,1,生命科學院,微生物免疫與生物藥學系,學士班,,,1,17,33,0,0,,,
urn:ncyu.edu.tw:student:number:06340,105,1,生命科學院,微生物免疫與生物藥學系,學士班,,,2,24,23,0,0,,,
urn:ncyu.edu.tw:student:number:06341,105,1,生命科學院,微生物免疫與生物藥學系,學士班,,,3,27,19,0,0,,,
urn:ncyu.edu.tw:student:number:06342,105,1,生命科學院,微生物免疫與生物藥學系,學士班,,,4,24,23,0,0,,,
urn:ncyu.edu.tw:student:number:06343,105,1,生命科學院,微生物免疫與生物藥學系,學士班,,,6,0,2,0,2,,,
urn:ncyu.edu.tw:student:number:06344,105,1,理工學院,土木與水資源工程學系,碩士班,,,1,5,4,0,0,,,
urn:ncyu.edu.tw:student:number:06345,105,1,理工學院,土木與水資源工程學系,碩士班,,,2,8,3,0,0,,,
urn:ncyu.edu.tw:student:number:06346,105,1,理工學院,土木與水資源工程學系,碩士班,,,3,4,0,4,0,,,
urn:ncyu.edu.tw:student:number:06347,105,1,理工學院,土木與水資源工程學系,碩士班,,,4,2,1,2,1,,,
urn:ncyu.edu.tw:student:number:06348,105,1,理工學院,土木與水資源工程學系,碩士在職專班,,,1,7,0,0,0,,,
urn:ncyu.edu.tw:student:number:06349,105,1,理工學院,土木與水資源工程學系,碩士在職專班,,,2,8,1,0,0,,,
urn:ncyu.edu.tw:student:number:06350,105,1,理工學院,土木與水資源工程學系,碩士在職專班,,,3,7,1,7,1,,,
urn:ncyu.edu.tw:student:number:06351,105,1,理工學院,土木與水資源工程學系,碩士在職專班,,,4,8,1,8,1,,,
urn:ncyu.edu.tw:student:number:06352,105,1,理工學院,土木與水資源工程學系,學士班,,,1,37,9,0,0,,,
urn:ncyu.edu.tw:student:number:06353,105,1,理工學院,土木與水資源工程學系,學士班,,,2,44,6,0,0,,,
urn:ncyu.edu.tw:student:number:06354,105,1,理工學院,土木與水資源工程學系,學士班,,,3,41,10,0,0,,,
urn:ncyu.edu.tw:student:number:06355,105,1,理工學院,土木與水資源工程學系,學士班,,,4,46,9,0,0,,,
urn:ncyu.edu.tw:student:number:06356,105,1,理工學院,土木與水資源工程學系,學士班,,,5,11,1,11,1,,,
urn:ncyu.edu.tw:student:number:06357,105,1,理工學院,土木與水資源工程學系,學士班,,,6,5,0,5,0,,,
urn:ncyu.edu.tw:student:number:06358,105,1,理工學院,土木與水資源工程學系,進修學士班,,,1,33,4,0,0,,,
urn:ncyu.edu.tw:student:number:06359,105,1,理工學院,土木與水資源工程學系,進修學士班,,,2,32,8,0,0,,,
urn:ncyu.edu.tw:student:number:06360,105,1,理工學院,土木與水資源工程學系,進修學士班,,,3,22,2,0,0,,,
urn:ncyu.edu.tw:student:number:06361,105,1,理工學院,土木與水資源工程學系,進修學士班,,,4,17,8,0,0,,,
urn:ncyu.edu.tw:student:number:06362,105,1,理工學院,土木與水資源工程學系,進修學士班,,,5,6,1,6,1,,,
urn:ncyu.edu.tw:student:number:06363,105,1,理工學院,生物機電工程學系,碩士班,,,1,6,2,0,0,,,
urn:ncyu.edu.tw:student:number:06364,105,1,理工學院,生物機電工程學系,碩士班,,,2,9,1,0,0,,,
urn:ncyu.edu.tw:student:number:06365,105,1,理工學院,生物機電工程學系,碩士班,,,3,6,0,6,0,,,
urn:ncyu.edu.tw:student:number:06366,105,1,理工學院,生物機電工程學系,碩士班,,,4,2,1,2,1,,,
urn:ncyu.edu.tw:student:number:06367,105,1,理工學院,生物機電工程學系,碩士在職專班,,,1,12,0,0,0,,,
urn:ncyu.edu.tw:student:number:06368,105,1,理工學院,生物機電工程學系,學士班,,,1,42,7,0,0,,,
urn:ncyu.edu.tw:student:number:06369,105,1,理工學院,生物機電工程學系,學士班,,,2,43,8,0,0,,,
urn:ncyu.edu.tw:student:number:06370,105,1,理工學院,生物機電工程學系,學士班,,,3,37,10,0,0,,,
urn:ncyu.edu.tw:student:number:06371,105,1,理工學院,生物機電工程學系,學士班,,,4,45,7,0,0,,,
urn:ncyu.edu.tw:student:number:06372,105,1,理工學院,生物機電工程學系,學士班,,,5,3,0,3,0,,,
urn:ncyu.edu.tw:student:number:06373,105,1,理工學院,生物機電工程學系,進修學士班,,,1,44,3,0,0,,,
urn:ncyu.edu.tw:student:number:06374,105,1,理工學院,生物機電工程學系,進修學士班,,,2,42,3,0,0,,,
urn:ncyu.edu.tw:student:number:06375,105,1,理工學院,生物機電工程學系,進修學士班,,,3,35,3,0,0,,,
urn:ncyu.edu.tw:student:number:06376,105,1,理工學院,生物機電工程學系,進修學士班,,,4,38,5,0,0,,,
urn:ncyu.edu.tw:student:number:06377,105,1,理工學院,生物機電工程學系,進修學士班,,,5,8,0,8,0,,,
urn:ncyu.edu.tw:student:number:06378,105,1,理工學院,生物機電工程學系,進修學士班,,,6,3,0,3,0,,,
urn:ncyu.edu.tw:student:number:06379,105,1,理工學院,資訊工程學系,博士班,,,1,2,0,0,0,,,
urn:ncyu.edu.tw:student:number:06380,105,1,理工學院,資訊工程學系,博士班,,,2,1,2,0,0,,,
urn:ncyu.edu.tw:student:number:06381,105,1,理工學院,資訊工程學系,博士班,,,3,1,0,0,0,,,
urn:ncyu.edu.tw:student:number:06382,105,1,理工學院,資訊工程學系,博士班,,,6,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06383,105,1,理工學院,資訊工程學系,博士班,,,7,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06384,105,1,理工學院,資訊工程學系,碩士班,,,1,19,5,0,0,,,
urn:ncyu.edu.tw:student:number:06385,105,1,理工學院,資訊工程學系,碩士班,,,2,18,2,0,0,,,
urn:ncyu.edu.tw:student:number:06386,105,1,理工學院,資訊工程學系,碩士班,,,3,17,1,17,1,,,
urn:ncyu.edu.tw:student:number:06387,105,1,理工學院,資訊工程學系,碩士班,,,4,4,0,4,0,,,
urn:ncyu.edu.tw:student:number:06388,105,1,理工學院,資訊工程學系,學士班,,,1,38,12,0,0,,,
urn:ncyu.edu.tw:student:number:06389,105,1,理工學院,資訊工程學系,學士班,,,2,46,2,0,0,,,
urn:ncyu.edu.tw:student:number:06390,105,1,理工學院,資訊工程學系,學士班,,,3,48,8,0,0,,,
urn:ncyu.edu.tw:student:number:06391,105,1,理工學院,資訊工程學系,學士班,,,4,45,5,0,0,,,
urn:ncyu.edu.tw:student:number:06392,105,1,理工學院,資訊工程學系,學士班,,,5,5,1,5,1,,,
urn:ncyu.edu.tw:student:number:06393,105,1,理工學院,資訊工程學系,學士班,,,6,2,0,2,0,,,
urn:ncyu.edu.tw:student:number:06394,105,1,理工學院,資訊工程學系,進修學士班,,,5,5,1,5,1,,,
urn:ncyu.edu.tw:student:number:06395,105,1,理工學院,資訊工程學系,進修學士班,,,6,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06396,105,1,理工學院,電子物理學系,碩士班,光電暨固態電子碩士班,,1,12,1,0,0,,,
urn:ncyu.edu.tw:student:number:06397,105,1,理工學院,電子物理學系,碩士班,光電暨固態電子碩士班,,2,6,2,0,0,,,
urn:ncyu.edu.tw:student:number:06398,105,1,理工學院,電子物理學系,碩士班,光電暨固態電子碩士班,,3,5,1,5,1,,,
urn:ncyu.edu.tw:student:number:06399,105,1,理工學院,電子物理學系,碩士班,光電暨固態電子碩士班,,4,3,0,3,0,,,
urn:ncyu.edu.tw:student:number:06400,105,1,理工學院,電子物理學系,學士班,,,1,42,7,0,0,,,
urn:ncyu.edu.tw:student:number:06401,105,1,理工學院,電子物理學系,學士班,,,2,30,17,0,0,,,
urn:ncyu.edu.tw:student:number:06402,105,1,理工學院,電子物理學系,學士班,,,3,41,9,0,0,,,
urn:ncyu.edu.tw:student:number:06403,105,1,理工學院,電子物理學系,學士班,,,4,30,12,0,0,,,
urn:ncyu.edu.tw:student:number:06404,105,1,理工學院,電子物理學系,學士班,,,5,2,0,2,0,,,
urn:ncyu.edu.tw:student:number:06405,105,1,理工學院,電機工程學系,碩士班,,,1,7,1,0,0,,,
urn:ncyu.edu.tw:student:number:06406,105,1,理工學院,電機工程學系,碩士班,,,2,6,0,0,0,,,
urn:ncyu.edu.tw:student:number:06407,105,1,理工學院,電機工程學系,碩士班,,,3,10,0,10,0,,,
urn:ncyu.edu.tw:student:number:06408,105,1,理工學院,電機工程學系,學士班,,,1,44,4,0,0,,,
urn:ncyu.edu.tw:student:number:06409,105,1,理工學院,電機工程學系,學士班,,,2,43,4,0,0,,,
urn:ncyu.edu.tw:student:number:06410,105,1,理工學院,電機工程學系,學士班,,,3,43,3,0,0,,,
urn:ncyu.edu.tw:student:number:06411,105,1,理工學院,電機工程學系,學士班,,,4,39,2,0,0,,,
urn:ncyu.edu.tw:student:number:06412,105,1,理工學院,電機工程學系,學士班,,,5,5,0,5,0,,,
urn:ncyu.edu.tw:student:number:06413,105,1,理工學院,機械與能源工程學系,學士班,,,1,41,6,0,0,,,
urn:ncyu.edu.tw:student:number:06414,105,1,理工學院,機械與能源工程學系,學士班,,,2,44,4,0,0,,,
urn:ncyu.edu.tw:student:number:06415,105,1,理工學院,機械與能源工程學系,學士班,,,3,46,2,0,0,,,
urn:ncyu.edu.tw:student:number:06416,105,1,理工學院,機械與能源工程學系,學士班,,,4,40,4,0,0,,,
urn:ncyu.edu.tw:student:number:06417,105,1,理工學院,機械與能源工程學系,學士班,,,5,2,0,2,0,,,
urn:ncyu.edu.tw:student:number:06418,105,1,理工學院,應用化學系,博士班,,,1,2,0,0,0,,,
urn:ncyu.edu.tw:student:number:06419,105,1,理工學院,應用化學系,博士班,,,2,2,0,0,0,,,
urn:ncyu.edu.tw:student:number:06420,105,1,理工學院,應用化學系,博士班,,,3,1,1,0,0,,,
urn:ncyu.edu.tw:student:number:06421,105,1,理工學院,應用化學系,博士班,,,6,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06422,105,1,理工學院,應用化學系,碩士班,,,1,16,5,0,0,,,
urn:ncyu.edu.tw:student:number:06423,105,1,理工學院,應用化學系,碩士班,,,2,7,5,0,0,,,
urn:ncyu.edu.tw:student:number:06424,105,1,理工學院,應用化學系,碩士班,,,3,7,2,7,2,,,
urn:ncyu.edu.tw:student:number:06425,105,1,理工學院,應用化學系,碩士班,,,4,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06426,105,1,理工學院,應用化學系,學士班,,,1,27,22,0,0,,,
urn:ncyu.edu.tw:student:number:06427,105,1,理工學院,應用化學系,學士班,,,2,32,14,0,0,,,
urn:ncyu.edu.tw:student:number:06428,105,1,理工學院,應用化學系,學士班,,,3,33,13,0,0,,,
urn:ncyu.edu.tw:student:number:06429,105,1,理工學院,應用化學系,學士班,,,4,25,22,0,0,,,
urn:ncyu.edu.tw:student:number:06430,105,1,理工學院,應用化學系,學士班,,,5,3,2,3,2,,,
urn:ncyu.edu.tw:student:number:06431,105,1,理工學院,應用數學系,碩士班,,,1,5,2,0,0,,,
urn:ncyu.edu.tw:student:number:06432,105,1,理工學院,應用數學系,碩士班,,,2,3,2,0,0,,,
urn:ncyu.edu.tw:student:number:06433,105,1,理工學院,應用數學系,碩士班,,,3,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06434,105,1,理工學院,應用數學系,碩士班,,,4,3,0,3,0,,,
urn:ncyu.edu.tw:student:number:06435,105,1,理工學院,應用數學系,學士班,,,1,39,10,0,0,,,
urn:ncyu.edu.tw:student:number:06436,105,1,理工學院,應用數學系,學士班,,,2,40,9,0,0,,,
urn:ncyu.edu.tw:student:number:06437,105,1,理工學院,應用數學系,學士班,,,3,28,14,0,0,,,
urn:ncyu.edu.tw:student:number:06438,105,1,理工學院,應用數學系,學士班,,,4,27,11,0,0,,,
urn:ncyu.edu.tw:student:number:06439,105,1,理工學院,應用數學系,學士班,,,5,11,2,11,2,,,
urn:ncyu.edu.tw:student:number:06440,105,1,理工學院,應用數學系,學士班,,,6,3,0,3,0,,,
urn:ncyu.edu.tw:student:number:06441,105,1,人文藝術學院,中國文學系,碩士班,,,1,7,7,0,0,,,
urn:ncyu.edu.tw:student:number:06442,105,1,人文藝術學院,中國文學系,碩士班,,,2,2,6,0,0,,,
urn:ncyu.edu.tw:student:number:06443,105,1,人文藝術學院,中國文學系,碩士班,,,3,1,5,1,5,,,
urn:ncyu.edu.tw:student:number:06444,105,1,人文藝術學院,中國文學系,碩士班,,,4,3,9,3,9,,,
urn:ncyu.edu.tw:student:number:06445,105,1,人文藝術學院,中國文學系,碩士在職專班,,,1,3,4,0,0,,,
urn:ncyu.edu.tw:student:number:06446,105,1,人文藝術學院,中國文學系,碩士在職專班,,,2,3,8,0,0,,,
urn:ncyu.edu.tw:student:number:06447,105,1,人文藝術學院,中國文學系,碩士在職專班,,,3,2,10,2,10,,,
urn:ncyu.edu.tw:student:number:06448,105,1,人文藝術學院,中國文學系,碩士在職專班,,,4,5,9,5,9,,,
urn:ncyu.edu.tw:student:number:06449,105,1,人文藝術學院,中國文學系,碩士在職專班,中國文學教學碩士學位班,,7,0,1,0,1,,,
urn:ncyu.edu.tw:student:number:06450,105,1,人文藝術學院,中國文學系,學士班,,,1,16,33,0,0,,,
urn:ncyu.edu.tw:student:number:06451,105,1,人文藝術學院,中國文學系,學士班,,,2,22,30,0,0,,,
urn:ncyu.edu.tw:student:number:06452,105,1,人文藝術學院,中國文學系,學士班,,,3,18,30,0,0,,,
urn:ncyu.edu.tw:student:number:06453,105,1,人文藝術學院,中國文學系,學士班,,,4,22,35,0,0,,,
urn:ncyu.edu.tw:student:number:06454,105,1,人文藝術學院,中國文學系,學士班,,,5,3,1,3,1,,,
urn:ncyu.edu.tw:student:number:06455,105,1,人文藝術學院,中國文學系,學士班,,,6,1,0,1,0,,,
urn:ncyu.edu.tw:student:number:06456,105,1,人文藝術學院,中國文學系,進修學士班,,,1,14,23,0,0,,,
urn:ncyu.edu.tw:student:number:06457,105,1,人文藝術學院,中國文學系,進修學士班,,,2,15,20,0,0,,,
urn:ncyu.edu.tw:student:number:06458,105,1,人文藝術學院,中國文學系,進修學士班,,,3,8,23,0,0,,,
urn:ncyu.edu.tw:student:number:06459,105,1,人文藝術學院,中國文學系,進修學士班,,,4,9,17,0,0,,,
urn:ncyu.edu.tw:student:number:06460,105,1,人文藝術學院,外國語言學系,碩士班,,,1,4,4,0,0,,,
urn:ncyu.edu.tw:student:number:06461,105,1,人文藝術學院,外國語言學系,碩士班,,,2,1,11,0,0,,,
urn:ncyu.edu.tw:student:number:06462,105,1,人文藝術學院,外國語言學系,碩士班,,,3,1,6,1,6,,,
urn:ncyu.edu.tw:student:number:06463,105,1,人文藝術學院,外國語言學系,碩士班,,,4,3,7,3,7,,,
urn:ncyu.edu.tw:student:number:06464,105,1,人文藝術學院,外國語言學系,學士班,,英語教學組,1,12,38,0,0,,,
urn:ncyu.edu.tw:student:number:06465,105,1,人文藝術學院,外國語言學系,學士班,,英語教學組,2,10,44,0,0,,,
urn:ncyu.edu.tw:student:number:06466,105,1,人文藝術學院,外國語言學系,學士班,,英語教學組,3,13,40,0,0,,,
urn:ncyu.edu.tw:student:number:06467,105,1,人文藝術學院,外國語言學系,學士班,,英語教學組,4,7,40,0,0,,,
